CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	226708	229273	+	07.OZ_000086-T1		g01642	98	344	862
scaffold_1	230007	230868	+	07.OZ_000087-T1		g01642	98	344	862
scaffold_1	230900	231864	-	07.OZ_000088-T1		g00205_1	98	342	343
scaffold_1	232340	235823	-	07.OZ_000089-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	240128	242775	+	07.OZ_000090-T1		g01208_1	98	344	383
scaffold_1	246312	248563	+	07.OZ_000091-T1		g01840	98	345	353
scaffold_1	248643	250286	+	07.OZ_000092-T1		g01277	98	345	1042
scaffold_1	250772	251739	-	07.OZ_000093-T1		g00068_4	95	338	341
scaffold_1	252392	253303	-	07.OZ_000094-T1		g01199	70	346	1778
scaffold_1	253548	255076	-	07.OZ_000095-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	255332	256124	-	07.OZ_000096-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	255951	258824	+	07.OZ_000097-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	258787	263073	-	07.OZ_000098-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	263207	268027	-	07.OZ_000100-T1	Cullin-2	g02086	98	344	687
scaffold_1	263578	264328	+	07.OZ_000099-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	268465	270028	-	07.OZ_000101-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	270120	272292	+	07.OZ_000102-T1		g00796	98	345	1040
scaffold_1	272033	275290	-	07.OZ_000103-T1		g00796	98	345	1040
scaffold_1	274604	279150	+	07.OZ_000104-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	279840	284920	-	07.OZ_000105-T1		g00032_4	98	345	1700
scaffold_1	285062	287443	+	07.OZ_000106-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	287573	288776	-	07.OZ_000107-T1		g00032_4	98	345	1700
scaffold_1	289105	291867	+	07.OZ_000108-T1		g01886	98	345	691
scaffold_1	291874	293669	-	07.OZ_000109-T1		g00067_11	98	345	1038
scaffold_1	294164	297398	-	07.OZ_000110-T1		g00253_2	98	345	1038
scaffold_1	297123	298812	+	07.OZ_000111-T1		g00253_2	98	345	1038
scaffold_1	299472	300804	+	07.OZ_000112-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	300910	302701	+	07.OZ_000113-T1		g00822_1	98	343	345
scaffold_1	302695	304472	-	07.OZ_000114-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	304473	305756	-	07.OZ_000115-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	306512	308575	+	07.OZ_000116-T1		g02404	98	344	347
scaffold_1	309430	312346	+	07.OZ_000117-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	312611	317434	+	07.OZ_000118-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	317362	323568	-	07.OZ_000119-T1		g00273	98	345	689
scaffold_1	324038	326211	+	07.OZ_000120-T1		g00096	98	345	3923
scaffold_1	326215	327251	-	07.OZ_000121-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	330334	334930	+	07.OZ_000122-T1		g01945	98	345	690
scaffold_1	334251	335378	-	07.OZ_000123-T1		g01945	98	345	690
scaffold_1	336419	338382	+	07.OZ_000124-T1		g00039_2	98	345	1323
scaffold_1	338833	339801	-	07.OZ_000125-T1		g01614	98	344	684
scaffold_1	340221	342590	-	07.OZ_000126-T1		g01614	98	344	684
scaffold_1	343108	344210	+	07.OZ_000127-T1		g00026_112	98	341	341
scaffold_1	344652	345463	+	07.OZ_000128-T1		g00269_4	98	345	1043
scaffold_1	345801	349636	+	07.OZ_000129-T1		g00026_169	98	344	354
scaffold_1	349816	352467	-	07.OZ_000130-T1		g00026_184	98	336	340
scaffold_1	352551	354222	+	07.OZ_000131-T1		g01571	98	345	554
scaffold_1	355467	362967	+	07.OZ_000132-T1		g00102_2	98	343	360
scaffold_1	363102	365544	-	07.OZ_000133-T1		g01593	98	345	735
scaffold_1	365607	367934	+	07.OZ_000134-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	368753	370501	+	07.OZ_000135-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	370609	372216	+	07.OZ_000136-T1		g01239	98	346	697
scaffold_1	372507	373585	-	07.OZ_000137-T1		g00269_4	98	345	1043
scaffold_1	373671	376139	+	07.OZ_000138-T1		g00269_4	98	345	1043
scaffold_1	376159	376849	-	07.OZ_000139-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	380977	383230	+	07.OZ_000140-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	384147	386070	+	07.OZ_000141-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	386092	389175	-	07.OZ_000142-T1		g00199	98	346	3297
scaffold_1	389788	392907	+	07.OZ_000143-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	393190	394503	+	07.OZ_000144-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
scaffold_1	394879	396205	+	07.OZ_000145-T1		g01470_1	98	346	347
scaffold_1	396430	397679	-	07.OZ_000146-T1		g01470_2	98	248	248
scaffold_1	397993	403878	-	07.OZ_000147-T1	Chromosome-associated kinesin kif4a	g00401_2	98	345	789
scaffold_1	403978	406555	-	07.OZ_000148-T1		g00401_2	98	345	789
scaffold_1	406784	409651	-	07.OZ_000149-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	409771	411382	+	07.OZ_000150-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	411628	413580	-	07.OZ_000151-T1		g02022	98	344	344
scaffold_1	414157	415435	+	07.OZ_000152-T1		g00653_3	98	346	690
scaffold_1	415366	420168	-	07.OZ_000153-T1		g00653_3	98	346	690
scaffold_1	420412	422181	+	07.OZ_000154-T1		g00653_2	98	345	358
scaffold_1	422407	424062	+	07.OZ_000155-T1		g00653_1	98	345	345
scaffold_1	423672	427036	-	07.OZ_000156-T1		g00252	98	346	1382
scaffold_1	427385	428501	-	07.OZ_000157-T1		g02511	98	345	345
scaffold_1	428567	432689	+	07.OZ_000158-T1		g00571_2	98	345	711
scaffold_1	431918	436482	-	07.OZ_000159-T1	High affinity Ca2+/Mn2+ P-type ATPase-like protein	g00571_2	98	345	711
scaffold_1	436810	438703	-	07.OZ_000160-T1		g00317_1	95	339	341
scaffold_1	439930	441726	+	07.OZ_000161-T1		g00732_2	98	346	1362
scaffold_1	441909	443319	+	07.OZ_000162-T1		g00732_2	98	346	1362
scaffold_1	443384	444619	-	07.OZ_000163-T1		g06289	98	343	345
scaffold_1	449566	450104	+	07.OZ_000164-T1		g00732_2	98	346	1362
scaffold_1	450339	452496	+	07.OZ_000165-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	452543	454150	-	07.OZ_000166-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	463711	464870	-	07.OZ_000167-T1		g00116_4	98	346	1026
scaffold_1	465262	467754	-	07.OZ_000168-T1		g00029_9	98	346	530
scaffold_1	468572	469864	+	07.OZ_000169-T1		g00445	98	346	1725
scaffold_1	469843	472674	+	07.OZ_000170-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	473123	477866	+	07.OZ_000171-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	477986	480067	-	07.OZ_000172-T1		g00133_2	98	346	1774
scaffold_1	480187	482211	+	07.OZ_000173-T1		g00773_2	98	346	1033
scaffold_1	482337	484351	-	07.OZ_000174-T1		g00050_3	98	346	590
scaffold_1	485214	487604	+	07.OZ_000175-T1		g00734	98	345	889
scaffold_1	487569	490991	-	07.OZ_000176-T1		g00026_102	98	342	344
scaffold_1	491952	493296	+	07.OZ_000178-T1		g01126	98	346	1033
scaffold_1	492968	494337	-	07.OZ_000179-T1		g01126	98	346	1033
scaffold_1	494631	495867	+	07.OZ_000180-T1		g00162_2	98	343	344
scaffold_1	495465	498977	+	07.OZ_000181-T1		g00133_2	98	346	1774
scaffold_1	498974	503933	+	07.OZ_000182-T1		g00133_2	98	346	1774
scaffold_1	504023	509633	+	07.OZ_000183-T1		g01315	98	346	1382
scaffold_1	510034	510626	+	07.OZ_000184-T1		g02662	98	331	331
scaffold_1	510825	511517	-	07.OZ_000185-T1		g01576	98	345	688
scaffold_1	511658	513170	+	07.OZ_000186-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	513143	515309	+	07.OZ_000187-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	515958	516294	+	07.OZ_000188-T1		g00596	98	345	1429
scaffold_1	516502	520840	+	07.OZ_000189-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	522113	525650	+	07.OZ_000190-T1		g01149_2	98	345	689
scaffold_1	525491	526726	-	07.OZ_000191-T1		g01149_2	98	345	689
scaffold_1	526831	527424	+	07.OZ_000192-T1		g00027_61	98	342	342
scaffold_1	527481	531518	-	07.OZ_000193-T1		g00691_2	98	346	688
scaffold_1	531554	538007	+	07.OZ_000194-T1		g00120_2	98	345	1608
scaffold_1	538018	548722	+	07.OZ_000195-T1		g00026_223	80	346	8582
scaffold_1	549091	551337	+	07.OZ_000196-T1		g01902	98	346	350
scaffold_1	551746	553457	-	07.OZ_000197-T1		g00136_4	98	346	692
scaffold_1	553599	557755	-	07.OZ_000198-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	557903	559265	+	07.OZ_000199-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	559426	560376	-	07.OZ_000200-T1		g00584	98	346	861
scaffold_1	561290	562554	+	07.OZ_000201-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	562606	566467	-	07.OZ_000202-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	566929	567861	-	07.OZ_000203-T1		g00322_3	98	346	1378
scaffold_1	568663	571621	+	07.OZ_000204-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	571780	573849	-	07.OZ_000205-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	573997	575195	-	07.OZ_000206-T1		g01397	98	343	683
scaffold_1	576421	577400	+	07.OZ_000208-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	577395	579146	-	07.OZ_000209-T1	Actin- protein 10	g01941	98	346	686
scaffold_1	579341	581149	+	07.OZ_000210-T1		g01450	98	346	688
scaffold_1	580940	584819	-	07.OZ_000211-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	584813	590428	+	07.OZ_000212-T1		g00154_3	98	346	697
scaffold_1	590134	591853	-	07.OZ_000213-T1		g00023	98	346	346
scaffold_1	591967	595638	+	07.OZ_000214-T1	ATP-dependent RNA helicase dbp2	g00027_129	80	346	12185
scaffold_1	595970	598235	+	07.OZ_000215-T1	translocon subunit	g00408	98	346	825
scaffold_1	598619	599444	-	07.OZ_000216-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	599895	601047	+	07.OZ_000217-T1		g00027_4	98	345	345
scaffold_1	601512	603962	+	07.OZ_000218-T1		g01819	98	345	349
scaffold_1	604043	606784	-	07.OZ_000219-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	611942	614236	-	07.OZ_000220-T1		g00659_1	98	346	688
scaffold_1	614609	617398	+	07.OZ_000221-T1		g00576_1	98	346	1039
scaffold_1	616584	620141	-	07.OZ_000222-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	621133	624483	+	07.OZ_000223-T1	Ca(2+)-dependent cysteine protease	g00074_2	98	346	1282
scaffold_1	625158	627306	+	07.OZ_000224-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	627274	633605	-	07.OZ_000225-T1		g00027_108	98	337	340
scaffold_1	634111	640070	-	07.OZ_000226-T1		g00401_1	98	334	338
scaffold_1	640158	642305	-	07.OZ_000227-T1		g01447_2	98	343	347
scaffold_1	642770	643658	+	07.OZ_000228-T1		g02302	98	342	343
scaffold_1	644006	645846	+	07.OZ_000229-T1		g02550	98	343	373
scaffold_1	648587	650996	+	07.OZ_000230-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	651109	653366	+	07.OZ_000231-T1		g00752_2	98	344	406
scaffold_1	654079	656412	-	07.OZ_000232-T1		g00037_1	98	346	2024
scaffold_1	656767	660269	-	07.OZ_000233-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	660360	662782	-	07.OZ_000234-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	662759	665548	+	07.OZ_000235-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	665788	666592	+	07.OZ_000236-T1		g00037_3	98	345	1201
scaffold_1	667356	668152	+	07.OZ_000237-T1		g00037_3	98	345	1201
scaffold_1	667706	670548	-	07.OZ_000238-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	670562	673470	+	07.OZ_000239-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	673561	673968	-	07.OZ_000240-T1	Mitochondrial import inner membrane translocase subunit tim8	g00906	98	343	1049
scaffold_1	674280	675139	-	07.OZ_000241-T1		g00037_3	98	345	1201
scaffold_1	676010	677791	+	07.OZ_000242-T1		g00037_1	98	346	2024
scaffold_1	678393	682781	+	07.OZ_000243-T1		g00729	98	344	688
scaffold_1	682848	685785	+	07.OZ_000244-T1		g00729	98	344	688
scaffold_1	685800	687528	+	07.OZ_000245-T1		g01010	98	345	687
scaffold_1	687357	688770	-	07.OZ_000246-T1		g01010	98	345	687
scaffold_1	688900	689370	+	07.OZ_000247-T1		g01716	98	345	687
scaffold_1	689837	690856	-	07.OZ_000248-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	691292	692215	+	07.OZ_000249-T1		g00345_4	90	345	1322
scaffold_1	691916	693813	-	07.OZ_000250-T1		g00345_4	90	345	1322
scaffold_1	693666	698777	+	07.OZ_000251-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	698897	703327	+	07.OZ_000252-T1		g00345_4	90	345	1322
scaffold_1	704797	710200	-	07.OZ_000253-T1		g00490_2	98	341	404
scaffold_1	713247	713732	-	07.OZ_000255-T1		g00026_192	98	339	434
scaffold_1	715209	717748	-	07.OZ_000256-T1		g01781	98	345	688
scaffold_1	717793	719941	-	07.OZ_000257-T1		g01781	98	345	688
scaffold_1	720059	727477	+	07.OZ_000258-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	727493	730299	-	07.OZ_000259-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	730462	731972	+	07.OZ_000260-T1		g00930_2	98	346	701
scaffold_1	733382	735037	+	07.OZ_000261-T1		g00193_3	98	346	1613
scaffold_1	736283	738146	+	07.OZ_000262-T1		g00393_1	98	346	708
scaffold_1	739205	741590	+	07.OZ_000263-T1		g00393_1	98	346	708
scaffold_1	741876	745465	-	07.OZ_000264-T1		g00641	98	346	1725
scaffold_1	745615	746231	-	07.OZ_000265-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	746579	748128	+	07.OZ_000266-T1		g00897	98	346	1347
scaffold_1	748443	749433	-	07.OZ_000267-T1		g00010	98	346	346
scaffold_1	749822	751630	-	07.OZ_000268-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	752121	753381	-	07.OZ_000269-T1		g00519	98	346	1021
scaffold_1	753901	755442	+	07.OZ_000270-T1		g01430	98	346	688
scaffold_1	755517	756397	-	07.OZ_000271-T1		g00027_10	98	345	346
scaffold_1	756766	760231	-	07.OZ_000272-T1		g00455_2	98	346	1370
scaffold_1	760331	762486	+	07.OZ_000273-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	762578	766050	+	07.OZ_000274-T1		g00455_2	98	346	1370
scaffold_1	766150	766661	-	07.OZ_000275-T1		g00982	98	346	1036
scaffold_1	767529	768835	+	07.OZ_000276-T1		g00455_2	98	346	1370
scaffold_1	769414	770526	+	07.OZ_000277-T1		g00634	98	346	1483
scaffold_1	774209	776178	+	07.OZ_000278-T1		g00618	98	341	651
scaffold_1	776494	784903	+	07.OZ_000279-T1		g00618	98	341	651
scaffold_1	785223	787246	-	07.OZ_000280-T1		g02005	98	345	346
scaffold_1	789379	791516	-	07.OZ_000281-T1		g02227	98	342	343
scaffold_1	792848	793603	+	07.OZ_000282-T1		g01583	98	345	1032
scaffold_1	793657	797148	+	07.OZ_000283-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	797739	799661	+	07.OZ_000284-T1		g00799_2	98	346	1044
scaffold_1	800266	802058	+	07.OZ_000285-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	802911	804724	+	07.OZ_000286-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	805863	809420	-	07.OZ_000287-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	809739	811982	-	07.OZ_000288-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	812854	815335	+	07.OZ_000289-T1		g00380_2	98	346	834
scaffold_1	815421	819462	+	07.OZ_000290-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	819233	820241	-	07.OZ_000291-T1		g00026_225	98	344	1028
scaffold_1	820642	833161	-	07.OZ_000292-T1		g00350_2	98	345	1568
scaffold_1	833235	836706	-	07.OZ_000293-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	836578	838380	+	07.OZ_000294-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	838444	840195	+	07.OZ_000295-T1		g01198	98	345	685
scaffold_1	840304	841787	+	07.OZ_000296-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	841792	844352	-	07.OZ_000297-T1		g00026_71	98	343	345
scaffold_1	844892	849855	+	07.OZ_000298-T1		g00026_194	98	330	330
scaffold_1	849739	852157	-	07.OZ_000299-T1		g00194_2	98	345	352
scaffold_1	852236	854354	-	07.OZ_000300-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	854400	857211	-	07.OZ_000301-T1		g01638	95	345	682
scaffold_1	858226	858756	+	07.OZ_000302-T1		g02044	98	344	346
scaffold_1	858866	860766	-	07.OZ_000303-T1		g01143_2	98	345	690
scaffold_1	860718	862198	+	07.OZ_000304-T1		g01143_2	98	345	690
scaffold_1	862436	862805	-	07.OZ_000305-T1	Glutaredoxin-1	g00978_2	98	344	1027
scaffold_1	863264	863992	-	07.OZ_000306-T1	N-alpha-acetyltransferase 30	g00978_2	98	344	1027
scaffold_1	863941	867472	+	07.OZ_000307-T1		g00978_2	98	344	1027
scaffold_1	867670	868418	+	07.OZ_000308-T1	Exosome complex component MTR3	g00818	98	345	347
scaffold_1	868579	872560	-	07.OZ_000309-T1		g01337	98	345	354
scaffold_1	872583	875316	-	07.OZ_000310-T1	Methylmalonate-semialdehyde dehydrogenase [acylating] mitochondrial	g00891	98	345	1036
scaffold_1	876674	879891	-	07.OZ_000311-T1		g00891	98	345	1036
scaffold_1	880811	882368	+	07.OZ_000312-T1		g00812_2	98	346	1038
scaffold_1	882433	885876	-	07.OZ_000313-T1	coiled-coil domain-containing protein mad1	g00812_2	98	346	1038
scaffold_1	885860	887876	-	07.OZ_000314-T1	LD24662p	g01998	98	344	344
scaffold_1	887932	889820	+	07.OZ_000315-T1	Histone acetyltransferase	g00867	98	346	1046
scaffold_1	889891	891576	-	07.OZ_000316-T1	ccr4 associated factor	g00734	98	345	889
