CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	697349	702461	+	49.OZ_000257-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	702581	707011	+	49.OZ_000258-T1		g00345_4	90	345	1322
scaffold_1	708481	713815	-	49.OZ_000259-T1		g00490_2	98	341	404
scaffold_1	714667	717559	-	49.OZ_000260-T1		g00037_3	98	345	1201
scaffold_1	719596	720081	-	49.OZ_000262-T1		g00026_192	98	339	434
scaffold_1	721558	724097	-	49.OZ_000263-T1		g01781	98	345	688
scaffold_1	724142	726290	-	49.OZ_000264-T1		g01781	98	345	688
scaffold_1	726408	733826	+	49.OZ_000265-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	733842	736648	-	49.OZ_000266-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	736811	738321	+	49.OZ_000267-T1		g00930_2	98	346	701
scaffold_1	739731	741386	+	49.OZ_000268-T1		g00193_3	98	346	1613
scaffold_1	742446	744495	+	49.OZ_000269-T1		g00393_1	98	346	708
scaffold_1	743941	747938	+	49.OZ_000270-T1		g00393_1	98	346	708
scaffold_1	748046	751635	-	49.OZ_000271-T1		g00641	98	346	1725
scaffold_1	751785	752401	-	49.OZ_000272-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	752749	754298	+	49.OZ_000273-T1		g00897	98	346	1347
scaffold_1	754613	755603	-	49.OZ_000274-T1		g00010	98	346	346
scaffold_1	755992	757800	-	49.OZ_000275-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	758291	759558	-	49.OZ_000276-T1		g00519	98	346	1021
scaffold_1	760077	761618	+	49.OZ_000277-T1		g01430	98	346	688
scaffold_1	761693	762573	-	49.OZ_000278-T1		g00027_10	98	345	346
scaffold_1	762942	766407	-	49.OZ_000279-T1		g00455_2	98	346	1370
scaffold_1	766507	768662	+	49.OZ_000280-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	768754	772226	+	49.OZ_000281-T1		g00455_2	98	346	1370
scaffold_1	772325	772836	-	49.OZ_000282-T1		g00982	98	346	1036
scaffold_1	773704	775010	+	49.OZ_000283-T1		g00455_2	98	346	1370
scaffold_1	775589	776701	+	49.OZ_000284-T1		g00634	98	346	1483
scaffold_1	776706	780106	+	49.OZ_000285-T1		g00216_2	98	346	1585
scaffold_1	780470	782446	+	49.OZ_000286-T1		g00618	98	341	651
scaffold_1	782762	791171	+	49.OZ_000287-T1		g00618	98	341	651
scaffold_1	791492	793515	-	49.OZ_000288-T1		g02005	98	345	346
scaffold_1	795648	797785	-	49.OZ_000289-T1		g02227	98	342	343
scaffold_1	799117	799872	+	49.OZ_000290-T1		g01583	98	345	1032
scaffold_1	799926	803417	+	49.OZ_000291-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	804008	805930	+	49.OZ_000292-T1		g00799_2	98	346	1044
scaffold_1	806535	808327	+	49.OZ_000293-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	809180	811007	+	49.OZ_000294-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	812285	815844	-	49.OZ_000295-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	816163	818406	-	49.OZ_000296-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	819277	821758	+	49.OZ_000297-T1		g00380_2	98	346	834
scaffold_1	821844	825885	+	49.OZ_000298-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	825656	826664	-	49.OZ_000299-T1		g00026_225	98	344	1028
scaffold_1	827117	839584	-	49.OZ_000300-T1		g00350_2	98	345	1568
scaffold_1	839658	843127	-	49.OZ_000301-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	843001	844803	+	49.OZ_000302-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	844867	846618	+	49.OZ_000303-T1		g01198	98	345	685
scaffold_1	846727	848210	+	49.OZ_000304-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	848215	850775	-	49.OZ_000305-T1		g00026_71	98	343	345
scaffold_1	851315	856278	+	49.OZ_000306-T1		g00026_194	98	330	330
scaffold_1	856162	858580	-	49.OZ_000307-T1		g00194_2	98	345	352
scaffold_1	858659	860777	-	49.OZ_000308-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	860823	863634	-	49.OZ_000309-T1		g01638	95	345	682
scaffold_1	864649	865179	+	49.OZ_000310-T1		g02044	98	344	346
scaffold_1	865289	867189	-	49.OZ_000311-T1		g01143_2	98	345	690
scaffold_1	867141	868621	+	49.OZ_000312-T1		g01143_2	98	345	690
scaffold_1	868859	869228	-	49.OZ_000313-T1	Glutaredoxin-1	g00978_2	98	344	1027
scaffold_1	869687	870415	-	49.OZ_000314-T1	N-alpha-acetyltransferase 30	g00978_2	98	344	1027
scaffold_1	870364	873895	+	49.OZ_000315-T1		g00978_2	98	344	1027
scaffold_1	874199	874828	-	49.OZ_000316-T1		g02623	98	81	81
scaffold_1	875230	876465	+	49.OZ_000317-T1		g00818	98	345	347
scaffold_1	876469	880447	-	49.OZ_000318-T1		g01337	98	345	354
