CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	453439	455596	+	FG32_000167-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	455643	457076	-	FG32_000168-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	459371	466865	-	FG32_000169-T1		g00116_4	98	346	1026
scaffold_1	466901	468060	-	FG32_000170-T1		g00116_4	98	346	1026
scaffold_1	468448	470940	-	FG32_000171-T1		g00029_9	98	346	530
scaffold_1	471579	472871	+	FG32_000172-T1		g00445	98	346	1725
scaffold_1	472850	475597	+	FG32_000173-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	476045	480849	+	FG32_000174-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	480969	483050	-	FG32_000175-T1		g00133_2	98	346	1774
scaffold_1	483170	485194	+	FG32_000176-T1		g00773_2	98	346	1033
scaffold_1	485320	487979	-	FG32_000177-T1		g00050_3	98	346	590
scaffold_1	489712	492102	+	FG32_000178-T1		g00734	98	345	889
scaffold_1	492067	495483	-	FG32_000179-T1		g00026_102	98	342	344
scaffold_1	496445	497789	+	FG32_000181-T1		g01126	98	346	1033
scaffold_1	497461	498830	-	FG32_000182-T1		g01126	98	346	1033
scaffold_1	499124	500360	+	FG32_000183-T1		g00162_2	98	343	344
scaffold_1	499958	503470	+	FG32_000184-T1		g00133_2	98	346	1774
scaffold_1	503467	508426	+	FG32_000185-T1		g00133_2	98	346	1774
scaffold_1	508516	514126	+	FG32_000186-T1		g01315	98	346	1382
scaffold_1	514527	515119	+	FG32_000187-T1		g02662	98	331	331
scaffold_1	515318	516010	-	FG32_000188-T1		g01576	98	345	688
scaffold_1	516151	517663	+	FG32_000189-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	517636	519802	+	FG32_000190-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	520451	520787	+	FG32_000191-T1		g00596	98	345	1429
scaffold_1	520995	525333	+	FG32_000192-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	526607	530144	+	FG32_000193-T1		g01149_2	98	345	689
scaffold_1	529985	531220	-	FG32_000194-T1		g01149_2	98	345	689
scaffold_1	531325	531918	+	FG32_000195-T1		g00027_61	98	342	342
scaffold_1	531975	536013	-	FG32_000196-T1		g00691_2	98	346	688
scaffold_1	536049	542504	+	FG32_000197-T1		g00120_2	98	345	1608
scaffold_1	542515	553378	+	FG32_000198-T1		g00026_223	80	346	8582
scaffold_1	553735	555981	+	FG32_000199-T1		g01902	98	346	350
scaffold_1	556390	558101	-	FG32_000200-T1		g00136_4	98	346	692
scaffold_1	558243	562399	-	FG32_000201-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	562547	563909	+	FG32_000202-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	564070	565150	-	FG32_000203-T1		g00584	98	346	861
scaffold_1	565935	567199	+	FG32_000204-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	567251	571160	-	FG32_000205-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	571398	572330	-	FG32_000206-T1		g00322_3	98	346	1378
scaffold_1	573208	576166	+	FG32_000207-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	576325	578394	-	FG32_000208-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	578542	579740	-	FG32_000209-T1		g01397	98	343	683
scaffold_1	581173	582152	+	FG32_000211-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	581801	583989	-	FG32_000212-T1	Actin- protein 10	g01941	98	346	686
scaffold_1	584001	585809	+	FG32_000213-T1		g01450	98	346	688
scaffold_1	585600	589479	-	FG32_000214-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	589473	595088	+	FG32_000215-T1		g00154_3	98	346	697
scaffold_1	594794	596513	-	FG32_000216-T1		g00023	98	346	346
scaffold_1	596627	600298	+	FG32_000217-T1	ATP-dependent RNA helicase dbp2	g00027_129	80	346	12185
scaffold_1	600630	602895	+	FG32_000218-T1	translocon subunit	g00408	98	346	825
scaffold_1	603279	604104	-	FG32_000219-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	604555	605707	+	FG32_000220-T1		g00027_4	98	345	345
scaffold_1	606573	608622	+	FG32_000221-T1		g01819	98	345	349
scaffold_1	608703	611443	-	FG32_000222-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	611878	616563	-	FG32_000223-T1	oxidative DNA demethylase	g00193_2	98	308	313
scaffold_1	616670	618964	-	FG32_000224-T1		g00659_1	98	346	688
scaffold_1	619337	622133	+	FG32_000225-T1		g00576_1	98	346	1039
scaffold_1	621319	624682	-	FG32_000226-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	625674	627207	+	FG32_000227-T1		g00074_2	98	346	1282
scaffold_1	627578	629627	+	FG32_000228-T1	Ca(2+)-dependent cysteine protease	g00074_2	98	346	1282
scaffold_1	630196	632289	+	FG32_000229-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	632257	638588	-	FG32_000230-T1		g00027_108	98	337	340
scaffold_1	639094	645053	-	FG32_000231-T1	Kinesin-like protein kif21b	g00401_1	98	334	338
scaffold_1	645141	647288	-	FG32_000232-T1		g01447_2	98	343	347
scaffold_1	647868	650125	-	FG32_000233-T1		g00752_2	98	344	406
scaffold_1	650238	652647	-	FG32_000234-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	655424	656312	+	FG32_000235-T1		g02302	98	342	343
scaffold_1	656660	658500	+	FG32_000236-T1		g02550	98	343	373
scaffold_1	659080	661450	-	FG32_000237-T1		g00037_1	98	346	2024
scaffold_1	661093	661768	+	FG32_000238-T1		g00037_1	98	346	2024
scaffold_1	662162	665665	-	FG32_000239-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	665756	668178	-	FG32_000240-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	668336	672251	+	FG32_000241-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	672783	673577	+	FG32_000242-T1		g00037_3	98	345	1201
scaffold_1	673133	675973	-	FG32_000243-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	675987	678895	+	FG32_000244-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	678986	679393	-	FG32_000245-T1	Mitochondrial import inner membrane translocase subunit tim8	g00906	98	343	1049
scaffold_1	679705	680564	-	FG32_000246-T1		g00037_3	98	345	1201
scaffold_1	681093	682874	+	FG32_000247-T1		g00037_1	98	346	2024
scaffold_1	683476	687864	+	FG32_000248-T1		g00729	98	344	688
scaffold_1	687931	690868	+	FG32_000249-T1		g00729	98	344	688
scaffold_1	690883	692611	+	FG32_000250-T1		g01010	98	345	687
scaffold_1	692440	693853	-	FG32_000251-T1		g01010	98	345	687
scaffold_1	693983	694453	+	FG32_000252-T1		g01716	98	345	687
scaffold_1	694920	695939	-	FG32_000253-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	696375	697298	+	FG32_000254-T1		g00345_4	90	345	1322
scaffold_1	696999	698896	-	FG32_000255-T1		g00345_4	90	345	1322
scaffold_1	698749	703860	+	FG32_000256-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	703980	708410	+	FG32_000257-T1		g00345_4	90	345	1322
scaffold_1	709880	715204	-	FG32_000258-T1		g00490_2	98	341	404
scaffold_1	715305	716660	-	FG32_000259-T1		g00026_192	98	339	434
scaffold_1	718110	718595	-	FG32_000261-T1		g00026_192	98	339	434
scaffold_1	720072	722611	-	FG32_000262-T1		g01781	98	345	688
scaffold_1	722656	724804	-	FG32_000263-T1		g01781	98	345	688
scaffold_1	724922	732340	+	FG32_000264-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	732356	735162	-	FG32_000265-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	735325	736835	+	FG32_000266-T1		g00930_2	98	346	701
scaffold_1	738245	739900	+	FG32_000267-T1		g00193_3	98	346	1613
scaffold_1	740960	743009	+	FG32_000268-T1		g00393_1	98	346	708
scaffold_1	742455	746500	+	FG32_000269-T1		g00393_1	98	346	708
scaffold_1	746608	750197	-	FG32_000270-T1		g00641	98	346	1725
scaffold_1	750347	750963	-	FG32_000271-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	751311	752863	+	FG32_000272-T1		g00897	98	346	1347
scaffold_1	753178	754168	-	FG32_000273-T1		g00010	98	346	346
scaffold_1	754557	756365	-	FG32_000274-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	756856	758116	-	FG32_000275-T1		g00519	98	346	1021
scaffold_1	758637	760172	+	FG32_000276-T1		g01430	98	346	688
scaffold_1	760247	761127	-	FG32_000277-T1		g00027_10	98	345	346
scaffold_1	761496	764961	-	FG32_000278-T1		g00455_2	98	346	1370
scaffold_1	765061	767216	+	FG32_000279-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	767308	770780	+	FG32_000280-T1		g00455_2	98	346	1370
scaffold_1	770880	771391	-	FG32_000281-T1		g00982	98	346	1036
scaffold_1	772261	773567	+	FG32_000282-T1		g00455_2	98	346	1370
scaffold_1	774146	775258	+	FG32_000283-T1		g00634	98	346	1483
scaffold_1	775263	778661	+	FG32_000284-T1		g00216_2	98	346	1585
scaffold_1	779024	780993	+	FG32_000285-T1		g00618	98	341	651
scaffold_1	781309	789718	+	FG32_000286-T1		g00618	98	341	651
scaffold_1	790038	792061	-	FG32_000287-T1		g02005	98	345	346
scaffold_1	794194	796333	-	FG32_000288-T1		g02227	98	342	343
scaffold_1	797665	798420	+	FG32_000289-T1		g01583	98	345	1032
scaffold_1	798474	801965	+	FG32_000290-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	802556	804478	+	FG32_000291-T1		g00799_2	98	346	1044
scaffold_1	805083	806875	+	FG32_000292-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	807728	809555	+	FG32_000293-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	810833	814392	-	FG32_000294-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	814711	816954	-	FG32_000295-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	817825	820306	+	FG32_000296-T1		g00380_2	98	346	834
scaffold_1	820392	824433	+	FG32_000297-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	824204	825212	-	FG32_000298-T1		g00026_225	98	344	1028
scaffold_1	825613	838132	-	FG32_000299-T1		g00350_2	98	345	1568
scaffold_1	838206	841677	-	FG32_000300-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	841549	843351	+	FG32_000301-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	843415	845166	+	FG32_000302-T1		g01198	98	345	685
scaffold_1	845275	846758	+	FG32_000303-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	846763	849323	-	FG32_000304-T1		g00026_71	98	343	345
scaffold_1	849863	854826	+	FG32_000305-T1		g00026_194	98	330	330
scaffold_1	854710	857128	-	FG32_000306-T1		g00194_2	98	345	352
scaffold_1	857207	859325	-	FG32_000307-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	859371	862182	-	FG32_000308-T1		g01638	95	345	682
scaffold_1	863197	863727	+	FG32_000309-T1		g02044	98	344	346
scaffold_1	863837	865737	-	FG32_000310-T1		g01143_2	98	345	690
scaffold_1	865689	867169	+	FG32_000311-T1		g01143_2	98	345	690
scaffold_1	867407	867776	-	FG32_000312-T1	Glutaredoxin-1	g00978_2	98	344	1027
scaffold_1	868235	868963	-	FG32_000313-T1	N-alpha-acetyltransferase 30	g00978_2	98	344	1027
scaffold_1	868912	872443	+	FG32_000314-T1		g00978_2	98	344	1027
scaffold_1	872934	874169	+	FG32_000315-T1		g00818	98	345	347
scaffold_1	874173	878151	-	FG32_000316-T1		g01337	98	345	354
scaffold_1	878362	880857	-	FG32_000317-T1	Methylmalonate-semialdehyde dehydrogenase [acylating] mitochondrial	g00891	98	345	1036
scaffold_1	882103	885320	-	FG32_000318-T1		g00891	98	345	1036
scaffold_1	886240	887797	+	FG32_000319-T1		g00812_2	98	346	1038
scaffold_1	887862	891305	-	FG32_000320-T1	coiled-coil domain-containing protein mad1	g00812_2	98	346	1038
scaffold_1	891289	893306	-	FG32_000321-T1	LD24662p	g01998	98	344	344
scaffold_1	893362	895250	+	FG32_000322-T1	Histone acetyltransferase	g00867	98	346	1046
scaffold_1	895321	897006	-	FG32_000323-T1	ccr4 associated factor	g00734	98	345	889
scaffold_1	897290	899422	-	FG32_000324-T1	guanine nucleotide-binding protein subunit alpha	g00891	98	345	1036
scaffold_1	899446	901822	-	FG32_000325-T1	guanine nucleotide-binding protein subunit alpha	g00027_85	98	342	345
scaffold_1	903368	905515	-	FG32_000326-T1		g01143_1	98	345	693
scaffold_1	905567	907919	-	FG32_000327-T1		g00147_3	98	345	889
scaffold_1	907832	911626	+	FG32_000328-T1	Golgi transport complex subunit 4	g00147_3	98	345	889
scaffold_1	911603	913901	-	FG32_000329-T1		g00052_3	98	344	787
scaffold_1	914013	914852	+	FG32_000330-T1		g01481	98	345	1030
scaffold_1	914981	917121	+	FG32_000331-T1		g01481	98	345	1030
