CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	199375	201394	-	36.OZ_000076-T1		g00099_2	98	343	344
scaffold_1	201744	203213	+	36.OZ_000077-T1		g02366	98	344	347
scaffold_1	203504	205109	+	36.OZ_000078-T1		g01049	98	346	1035
scaffold_1	205181	207757	+	36.OZ_000079-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	207860	209840	+	36.OZ_000080-T1		g00099_3	98	345	684
scaffold_1	209836	211021	-	36.OZ_000081-T1		g00532	98	346	1693
scaffold_1	211106	212249	+	36.OZ_000082-T1		g00133_3	98	345	1029
scaffold_1	212246	215069	-	36.OZ_000083-T1		g00099_3	98	345	684
scaffold_1	215066	217045	-	36.OZ_000084-T1		g02009	98	343	343
scaffold_1	217156	217870	+	36.OZ_000085-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	217734	219499	-	36.OZ_000086-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	219727	224413	+	36.OZ_000087-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	224944	227218	-	36.OZ_000088-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	228388	230953	+	36.OZ_000089-T1		g01642	98	344	862
scaffold_1	231687	232548	+	36.OZ_000090-T1		g01642	98	344	862
scaffold_1	232580	233544	-	36.OZ_000091-T1		g00205_1	98	342	343
scaffold_1	234020	237503	-	36.OZ_000092-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	241806	244453	+	36.OZ_000093-T1		g01208_1	98	344	383
scaffold_1	248079	250330	+	36.OZ_000094-T1		g01840	98	345	353
scaffold_1	250410	252053	+	36.OZ_000095-T1		g01277	98	345	1042
scaffold_1	252539	253506	-	36.OZ_000096-T1		g00068_4	95	338	341
scaffold_1	254159	255070	-	36.OZ_000097-T1		g01199	70	346	1778
scaffold_1	255315	256843	-	36.OZ_000098-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	257099	257891	-	36.OZ_000099-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	257718	260591	+	36.OZ_000100-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	260554	264840	-	36.OZ_000101-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	264974	269794	-	36.OZ_000103-T1	Cullin-2	g02086	98	344	687
scaffold_1	265345	266095	+	36.OZ_000102-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	270649	272212	-	36.OZ_000104-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	272304	274476	+	36.OZ_000105-T1		g00796	98	345	1040
scaffold_1	274217	277474	-	36.OZ_000106-T1		g00796	98	345	1040
scaffold_1	276788	281334	+	36.OZ_000107-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	282023	287913	-	36.OZ_000108-T1		g00032_4	98	345	1700
scaffold_1	287245	290687	+	36.OZ_000109-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	290777	291980	-	36.OZ_000110-T1		g00032_4	98	345	1700
scaffold_1	292309	295071	+	36.OZ_000111-T1		g01886	98	345	691
scaffold_1	295078	296873	-	36.OZ_000112-T1		g00067_11	98	345	1038
scaffold_1	297368	300602	-	36.OZ_000113-T1		g00253_2	98	345	1038
scaffold_1	300327	302016	+	36.OZ_000114-T1		g00253_2	98	345	1038
scaffold_1	302676	304008	+	36.OZ_000115-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	304114	305905	+	36.OZ_000116-T1		g00822_1	98	343	345
scaffold_1	305899	307676	-	36.OZ_000117-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	307677	308960	-	36.OZ_000118-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	309716	311779	+	36.OZ_000119-T1		g02404	98	344	347
scaffold_1	312634	315550	+	36.OZ_000120-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	315815	320638	+	36.OZ_000121-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	320566	326510	-	36.OZ_000122-T1		g00273	98	345	689
scaffold_1	326980	329153	+	36.OZ_000123-T1		g00096	98	345	3923
scaffold_1	329157	330192	-	36.OZ_000124-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	333275	337871	+	36.OZ_000125-T1		g01945	98	345	690
scaffold_1	337192	338319	-	36.OZ_000126-T1		g01945	98	345	690
scaffold_1	339864	341324	+	36.OZ_000127-T1		g00039_2	98	345	1323
scaffold_1	341775	342743	-	36.OZ_000128-T1		g01614	98	344	684
scaffold_1	343163	345621	-	36.OZ_000129-T1		g01614	98	344	684
scaffold_1	346420	347870	+	36.OZ_000130-T1		g00026_112	98	341	341
scaffold_1	348335	349146	+	36.OZ_000131-T1		g00269_4	98	345	1043
scaffold_1	349484	353319	+	36.OZ_000132-T1		g00026_169	98	344	354
scaffold_1	353499	356150	-	36.OZ_000133-T1		g00026_184	98	336	340
scaffold_1	356234	357905	+	36.OZ_000134-T1		g01571	98	345	554
scaffold_1	359016	366650	+	36.OZ_000135-T1		g00102_2	98	343	360
scaffold_1	366785	369227	-	36.OZ_000136-T1		g01593	98	345	735
scaffold_1	369290	371611	+	36.OZ_000137-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	371590	374273	+	36.OZ_000138-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	374286	375893	+	36.OZ_000139-T1		g01239	98	346	697
scaffold_1	376186	377264	-	36.OZ_000140-T1		g00269_4	98	345	1043
scaffold_1	377350	379818	+	36.OZ_000141-T1		g00269_4	98	345	1043
scaffold_1	379838	380528	-	36.OZ_000142-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	381634	384471	-	36.OZ_000143-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	385057	388055	+	36.OZ_000144-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	388721	390644	+	36.OZ_000145-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	390666	393749	-	36.OZ_000146-T1		g00199	98	346	3297
scaffold_1	394362	397481	+	36.OZ_000147-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	397764	399077	+	36.OZ_000148-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
scaffold_1	399451	400777	+	36.OZ_000149-T1		g01470_1	98	346	347
scaffold_1	401002	402251	-	36.OZ_000150-T1		g01470_2	98	248	248
scaffold_1	402565	408452	-	36.OZ_000151-T1	Chromosome-associated kinesin kif4a	g00401_2	98	345	789
scaffold_1	408552	411129	-	36.OZ_000152-T1		g00401_2	98	345	789
scaffold_1	411358	414225	-	36.OZ_000153-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	414345	415956	+	36.OZ_000154-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	416203	418155	-	36.OZ_000155-T1		g02022	98	344	344
scaffold_1	418543	419821	+	36.OZ_000156-T1		g00653_3	98	346	690
scaffold_1	419465	424687	-	36.OZ_000157-T1		g00653_3	98	346	690
scaffold_1	424798	426567	+	36.OZ_000158-T1		g00653_2	98	345	358
scaffold_1	426793	428448	+	36.OZ_000159-T1		g00653_1	98	345	345
scaffold_1	428058	431422	-	36.OZ_000160-T1		g00252	98	346	1382
scaffold_1	431771	432887	-	36.OZ_000161-T1		g02511	98	345	345
scaffold_1	432953	437075	+	36.OZ_000162-T1		g00571_2	98	345	711
scaffold_1	436304	440868	-	36.OZ_000163-T1	High affinity Ca2+/Mn2+ P-type ATPase-like protein	g00571_2	98	345	711
scaffold_1	441196	443089	-	36.OZ_000164-T1		g00317_1	95	339	341
scaffold_1	444314	446110	+	36.OZ_000165-T1		g00732_2	98	346	1362
scaffold_1	446293	447703	+	36.OZ_000166-T1		g00732_2	98	346	1362
scaffold_1	447768	449003	-	36.OZ_000167-T1		g06289	98	343	345
scaffold_1	453950	454488	+	36.OZ_000168-T1		g00732_2	98	346	1362
scaffold_1	454723	456880	+	36.OZ_000169-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	456927	458572	-	36.OZ_000170-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	460655	468149	-	36.OZ_000171-T1		g00116_4	98	346	1026
scaffold_1	468185	469344	-	36.OZ_000172-T1		g00116_4	98	346	1026
scaffold_1	469732	472224	-	36.OZ_000173-T1		g00029_9	98	346	530
scaffold_1	472863	474155	+	36.OZ_000174-T1		g00445	98	346	1725
scaffold_1	474134	476881	+	36.OZ_000175-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	477329	482133	+	36.OZ_000176-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	482253	484334	-	36.OZ_000177-T1		g00133_2	98	346	1774
scaffold_1	484454	486478	+	36.OZ_000178-T1		g00773_2	98	346	1033
scaffold_1	486604	489263	-	36.OZ_000179-T1		g00050_3	98	346	590
scaffold_1	490996	493386	+	36.OZ_000180-T1		g00734	98	345	889
scaffold_1	493351	496767	-	36.OZ_000181-T1		g00026_102	98	342	344
scaffold_1	497729	499073	+	36.OZ_000183-T1		g01126	98	346	1033
scaffold_1	498745	500114	-	36.OZ_000184-T1		g01126	98	346	1033
scaffold_1	500408	501644	+	36.OZ_000185-T1		g00162_2	98	343	344
scaffold_1	501242	504754	+	36.OZ_000186-T1		g00133_2	98	346	1774
scaffold_1	504751	509710	+	36.OZ_000187-T1		g00133_2	98	346	1774
scaffold_1	509800	515410	+	36.OZ_000188-T1		g01315	98	346	1382
scaffold_1	515811	516403	+	36.OZ_000189-T1		g02662	98	331	331
scaffold_1	516602	517294	-	36.OZ_000190-T1		g01576	98	345	688
scaffold_1	517435	518947	+	36.OZ_000191-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	518920	521086	+	36.OZ_000192-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	521735	522071	+	36.OZ_000193-T1		g00596	98	345	1429
scaffold_1	522279	526617	+	36.OZ_000194-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	527891	531428	+	36.OZ_000195-T1		g01149_2	98	345	689
scaffold_1	531269	532504	-	36.OZ_000196-T1		g01149_2	98	345	689
scaffold_1	532609	533202	+	36.OZ_000197-T1		g00027_61	98	342	342
scaffold_1	533259	537297	-	36.OZ_000198-T1		g00691_2	98	346	688
scaffold_1	537333	543788	+	36.OZ_000199-T1		g00120_2	98	345	1608
scaffold_1	543799	554662	+	36.OZ_000200-T1		g00026_223	80	346	8582
scaffold_1	555019	557265	+	36.OZ_000201-T1		g01902	98	346	350
scaffold_1	557674	559385	-	36.OZ_000202-T1		g00136_4	98	346	692
scaffold_1	559527	563683	-	36.OZ_000203-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	563831	565193	+	36.OZ_000204-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	565354	566434	-	36.OZ_000205-T1		g00584	98	346	861
scaffold_1	567219	568483	+	36.OZ_000206-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	568535	572444	-	36.OZ_000207-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	572682	573614	-	36.OZ_000208-T1		g00322_3	98	346	1378
scaffold_1	574519	577477	+	36.OZ_000209-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	577636	579705	-	36.OZ_000210-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	579853	581051	-	36.OZ_000211-T1		g01397	98	343	683
scaffold_1	582484	583463	+	36.OZ_000213-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	583112	585300	-	36.OZ_000214-T1	Actin- protein 10	g01941	98	346	686
scaffold_1	585312	587120	+	36.OZ_000215-T1		g01450	98	346	688
scaffold_1	586911	590790	-	36.OZ_000216-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	590784	596399	+	36.OZ_000217-T1		g00154_3	98	346	697
scaffold_1	596105	597824	-	36.OZ_000218-T1		g00023	98	346	346
scaffold_1	597938	601609	+	36.OZ_000219-T1	ATP-dependent RNA helicase dbp2	g00027_129	80	346	12185
scaffold_1	601941	604206	+	36.OZ_000220-T1	translocon subunit	g00408	98	346	825
scaffold_1	604590	605415	-	36.OZ_000221-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	605866	607018	+	36.OZ_000222-T1		g00027_4	98	345	345
scaffold_1	607483	609933	+	36.OZ_000223-T1		g01819	98	345	349
scaffold_1	610014	612754	-	36.OZ_000224-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	613189	617874	-	36.OZ_000225-T1	oxidative DNA demethylase	g00193_2	98	308	313
scaffold_1	617981	620275	-	36.OZ_000226-T1		g00659_1	98	346	688
scaffold_1	620648	623444	+	36.OZ_000227-T1		g00576_1	98	346	1039
scaffold_1	623452	625993	-	36.OZ_000228-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	626985	628518	+	36.OZ_000229-T1		g00074_2	98	346	1282
scaffold_1	628889	630938	+	36.OZ_000230-T1	Ca(2+)-dependent cysteine protease	g00074_2	98	346	1282
scaffold_1	631507	633600	+	36.OZ_000231-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	633568	639899	-	36.OZ_000232-T1		g00027_108	98	337	340
scaffold_1	640405	646364	-	36.OZ_000233-T1	Kinesin-like protein kif21b	g00401_1	98	334	338
scaffold_1	646452	648599	-	36.OZ_000234-T1		g01447_2	98	343	347
scaffold_1	649179	651436	-	36.OZ_000235-T1		g00752_2	98	344	406
scaffold_1	651549	653958	-	36.OZ_000236-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	656599	658439	-	36.OZ_000237-T1		g02550	98	343	373
scaffold_1	658787	659675	-	36.OZ_000238-T1		g02302	98	342	343
scaffold_1	662077	664717	+	36.OZ_000239-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	664926	666875	+	36.OZ_000240-T1		g00752_2	98	344	406
scaffold_1	667844	670214	-	36.OZ_000241-T1		g00037_1	98	346	2024
scaffold_1	669857	670532	+	36.OZ_000242-T1		g00037_1	98	346	2024
scaffold_1	671200	674703	-	36.OZ_000243-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	674794	677216	-	36.OZ_000244-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	677374	681289	+	36.OZ_000245-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	681821	682997	+	36.OZ_000246-T1		g00037_3	98	345	1201
scaffold_1	682171	685011	-	36.OZ_000247-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	685025	687933	+	36.OZ_000248-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	688024	688431	-	36.OZ_000249-T1	Mitochondrial import inner membrane translocase subunit tim8	g00906	98	343	1049
scaffold_1	688743	689602	-	36.OZ_000250-T1		g00037_3	98	345	1201
scaffold_1	691585	693366	+	36.OZ_000251-T1		g00037_1	98	346	2024
scaffold_1	693968	698356	+	36.OZ_000252-T1		g00729	98	344	688
scaffold_1	698423	701360	+	36.OZ_000253-T1		g00729	98	344	688
scaffold_1	701375	703103	+	36.OZ_000254-T1		g01010	98	345	687
scaffold_1	702932	704345	-	36.OZ_000255-T1		g01010	98	345	687
scaffold_1	704475	704945	+	36.OZ_000256-T1		g01716	98	345	687
scaffold_1	705412	706431	-	36.OZ_000257-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	706867	707790	+	36.OZ_000258-T1		g00345_4	90	345	1322
scaffold_1	707491	709388	-	36.OZ_000259-T1		g00345_4	90	345	1322
scaffold_1	709241	714352	+	36.OZ_000260-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	714472	718902	+	36.OZ_000261-T1		g00345_4	90	345	1322
scaffold_1	720372	725696	-	36.OZ_000262-T1		g00490_2	98	341	404
scaffold_1	725821	727152	-	36.OZ_000263-T1		g00037_1	98	346	2024
scaffold_1	728602	729087	-	36.OZ_000265-T1		g00026_192	98	339	434
scaffold_1	730564	733103	-	36.OZ_000266-T1		g01781	98	345	688
scaffold_1	733148	735296	-	36.OZ_000267-T1		g01781	98	345	688
scaffold_1	735414	742832	+	36.OZ_000268-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	742848	745654	-	36.OZ_000269-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	745817	747327	+	36.OZ_000270-T1		g00930_2	98	346	701
scaffold_1	748737	750392	+	36.OZ_000271-T1		g00193_3	98	346	1613
scaffold_1	751452	753501	+	36.OZ_000272-T1		g00393_1	98	346	708
scaffold_1	752947	756992	+	36.OZ_000273-T1		g00393_1	98	346	708
scaffold_1	757100	760689	-	36.OZ_000274-T1		g00641	98	346	1725
scaffold_1	760839	761307	-	36.OZ_000275-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	761803	763355	+	36.OZ_000276-T1		g00897	98	346	1347
scaffold_1	763670	764660	-	36.OZ_000277-T1		g00010	98	346	346
scaffold_1	765049	766857	-	36.OZ_000278-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	767348	768608	-	36.OZ_000279-T1		g00519	98	346	1021
scaffold_1	769129	770664	+	36.OZ_000280-T1		g01430	98	346	688
scaffold_1	770739	771619	-	36.OZ_000281-T1		g00027_10	98	345	346
scaffold_1	771988	775453	-	36.OZ_000282-T1		g00455_2	98	346	1370
scaffold_1	775553	777708	+	36.OZ_000283-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	777800	781272	+	36.OZ_000284-T1		g00455_2	98	346	1370
scaffold_1	781372	781883	-	36.OZ_000285-T1		g00982	98	346	1036
scaffold_1	782753	784059	+	36.OZ_000286-T1		g00455_2	98	346	1370
scaffold_1	784638	785750	+	36.OZ_000287-T1		g00634	98	346	1483
scaffold_1	785755	789153	+	36.OZ_000288-T1		g00216_2	98	346	1585
scaffold_1	789516	791485	+	36.OZ_000289-T1		g00618	98	341	651
scaffold_1	791801	800210	+	36.OZ_000290-T1		g00618	98	341	651
scaffold_1	800530	802553	-	36.OZ_000291-T1		g02005	98	345	346
scaffold_1	804686	806825	-	36.OZ_000292-T1		g02227	98	342	343
scaffold_1	808154	808909	+	36.OZ_000293-T1		g01583	98	345	1032
scaffold_1	808963	812454	+	36.OZ_000294-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	813045	814967	+	36.OZ_000295-T1		g00799_2	98	346	1044
scaffold_1	815572	817362	+	36.OZ_000296-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	818215	820028	+	36.OZ_000297-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	821167	824724	-	36.OZ_000298-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	825043	827286	-	36.OZ_000299-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	828158	830639	+	36.OZ_000300-T1		g00380_2	98	346	834
scaffold_1	830725	834766	+	36.OZ_000301-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	834537	835545	-	36.OZ_000302-T1		g00026_225	98	344	1028
scaffold_1	835949	848468	-	36.OZ_000303-T1		g00350_2	98	345	1568
scaffold_1	848542	852014	-	36.OZ_000304-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	851886	853688	+	36.OZ_000305-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	853752	855503	+	36.OZ_000306-T1		g01198	98	345	685
scaffold_1	855612	857095	+	36.OZ_000307-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	857100	859660	-	36.OZ_000308-T1		g00026_71	98	343	345
scaffold_1	860200	865162	+	36.OZ_000309-T1		g00026_194	98	330	330
scaffold_1	865046	867464	-	36.OZ_000310-T1		g00194_2	98	345	352
scaffold_1	867543	869661	-	36.OZ_000311-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	869707	872518	-	36.OZ_000312-T1		g01638	95	345	682
scaffold_1	873533	874063	+	36.OZ_000313-T1		g02044	98	344	346
scaffold_1	874173	876073	-	36.OZ_000314-T1		g01143_2	98	345	690
scaffold_1	876025	877509	+	36.OZ_000315-T1		g01143_2	98	345	690
scaffold_1	877747	878116	-	36.OZ_000316-T1	Glutaredoxin-1	g00978_2	98	344	1027
scaffold_1	878575	879303	-	36.OZ_000317-T1	N-alpha-acetyltransferase 30	g00978_2	98	344	1027
