CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	488195	489564	-	34.OZ_000179-T1		g01126	98	346	1033
scaffold_1	489858	491094	+	34.OZ_000180-T1		g00162_2	98	343	344
scaffold_1	490692	494204	+	34.OZ_000181-T1		g00133_2	98	346	1774
scaffold_1	494201	499160	+	34.OZ_000182-T1		g00133_2	98	346	1774
scaffold_1	499250	504860	+	34.OZ_000183-T1		g01315	98	346	1382
scaffold_1	505261	505853	+	34.OZ_000184-T1		g02662	98	331	331
scaffold_1	506052	506744	-	34.OZ_000185-T1		g01576	98	345	688
scaffold_1	506885	508397	+	34.OZ_000186-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	508370	510536	+	34.OZ_000187-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	511185	511521	+	34.OZ_000188-T1		g00596	98	345	1429
scaffold_1	511729	516067	+	34.OZ_000189-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	517341	520878	+	34.OZ_000190-T1		g01149_2	98	345	689
scaffold_1	520719	521954	-	34.OZ_000191-T1		g01149_2	98	345	689
scaffold_1	522059	522652	+	34.OZ_000192-T1		g00027_61	98	342	342
scaffold_1	522709	526746	-	34.OZ_000193-T1		g00691_2	98	346	688
scaffold_1	526782	533237	+	34.OZ_000194-T1		g00120_2	98	345	1608
scaffold_1	533248	543954	+	34.OZ_000195-T1		g00026_223	80	346	8582
scaffold_1	544647	546893	+	34.OZ_000196-T1		g01902	98	346	350
scaffold_1	547302	549013	-	34.OZ_000197-T1		g00136_4	98	346	692
scaffold_1	549155	553311	-	34.OZ_000198-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	553459	554821	+	34.OZ_000199-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	554982	556062	-	34.OZ_000200-T1		g00584	98	346	861
scaffold_1	556847	558111	+	34.OZ_000201-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	558163	562024	-	34.OZ_000202-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	562486	563418	-	34.OZ_000203-T1		g00322_3	98	346	1378
scaffold_1	564247	567177	+	34.OZ_000204-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	567336	569405	-	34.OZ_000205-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	569553	570751	-	34.OZ_000206-T1		g01397	98	343	683
scaffold_1	571978	572957	+	34.OZ_000208-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	572952	574703	-	34.OZ_000209-T1		g01941	98	346	686
scaffold_1	574985	576793	+	34.OZ_000210-T1		g01450	98	346	688
scaffold_1	576584	580463	-	34.OZ_000211-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	580457	586072	+	34.OZ_000212-T1		g00154_3	98	346	697
scaffold_1	585778	587497	-	34.OZ_000213-T1		g00023	98	346	346
scaffold_1	587611	591282	+	34.OZ_000214-T1	ATP-dependent RNA helicase dbp2	g00027_129	80	346	12185
scaffold_1	591614	593879	+	34.OZ_000215-T1	translocon subunit	g00408	98	346	825
scaffold_1	594150	595088	-	34.OZ_000216-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	595539	596691	+	34.OZ_000217-T1		g00027_4	98	345	345
scaffold_1	597156	599606	+	34.OZ_000218-T1		g01819	98	345	349
scaffold_1	599687	602429	-	34.OZ_000219-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	602967	607442	-	34.OZ_000220-T1	oxidative DNA demethylase	g00193_2	98	308	313
scaffold_1	607587	609880	-	34.OZ_000221-T1		g00659_1	98	346	688
scaffold_1	610253	613042	+	34.OZ_000222-T1		g00576_1	98	346	1039
scaffold_1	613050	615591	-	34.OZ_000223-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	616583	618295	+	34.OZ_000224-T1		g00074_2	98	346	1282
scaffold_1	618487	620534	+	34.OZ_000225-T1	Ca(2+)-dependent cysteine protease	g00074_2	98	346	1282
scaffold_1	621048	623196	+	34.OZ_000226-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	623164	629495	-	34.OZ_000227-T1		g00027_108	98	337	340
scaffold_1	630001	635960	-	34.OZ_000228-T1		g00401_1	98	334	338
scaffold_1	636048	638195	-	34.OZ_000229-T1		g01447_2	98	343	347
scaffold_1	638660	639548	+	34.OZ_000230-T1		g02302	98	342	343
scaffold_1	639896	641736	+	34.OZ_000231-T1		g02550	98	343	373
scaffold_1	644195	646604	+	34.OZ_000232-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	646717	648974	+	34.OZ_000233-T1		g00752_2	98	344	406
scaffold_1	649687	652057	-	34.OZ_000234-T1		g00037_1	98	346	2024
scaffold_1	652942	656445	-	34.OZ_000235-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	656536	658958	-	34.OZ_000236-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	658935	661724	+	34.OZ_000237-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	661983	662770	+	34.OZ_000238-T1		g00037_3	98	345	1201
scaffold_1	663551	664727	+	34.OZ_000239-T1		g00037_3	98	345	1201
scaffold_1	663901	666741	-	34.OZ_000240-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	666755	669663	+	34.OZ_000241-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	669754	670161	-	34.OZ_000242-T1	Mitochondrial import inner membrane translocase subunit tim8	g00906	98	343	1049
scaffold_1	670473	671332	-	34.OZ_000243-T1		g00037_3	98	345	1201
scaffold_1	672203	673984	+	34.OZ_000244-T1		g00037_1	98	346	2024
scaffold_1	674586	678974	+	34.OZ_000245-T1		g00729	98	344	688
scaffold_1	679041	681978	+	34.OZ_000246-T1		g00729	98	344	688
scaffold_1	681993	683721	+	34.OZ_000247-T1		g01010	98	345	687
scaffold_1	683550	684963	-	34.OZ_000248-T1		g01010	98	345	687
scaffold_1	685093	685563	+	34.OZ_000249-T1		g01716	98	345	687
scaffold_1	686030	687049	-	34.OZ_000250-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	687485	688408	+	34.OZ_000251-T1		g00345_4	90	345	1322
scaffold_1	688109	690006	-	34.OZ_000252-T1		g00345_4	90	345	1322
scaffold_1	689859	694970	+	34.OZ_000253-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	695090	699520	+	34.OZ_000254-T1		g00345_4	90	345	1322
scaffold_1	700990	706393	-	34.OZ_000255-T1		g00490_2	98	341	404
scaffold_1	706683	708847	-	34.OZ_000256-T1		g00037_3	98	345	1201
scaffold_1	710252	710737	-	34.OZ_000258-T1		g00026_192	98	339	434
scaffold_1	712214	714753	-	34.OZ_000259-T1		g01781	98	345	688
scaffold_1	714798	716946	-	34.OZ_000260-T1		g01781	98	345	688
scaffold_1	717064	724482	+	34.OZ_000261-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	724498	727304	-	34.OZ_000262-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	727467	728977	+	34.OZ_000263-T1		g00930_2	98	346	701
scaffold_1	730387	732042	+	34.OZ_000264-T1		g00193_3	98	346	1613
scaffold_1	733684	735151	+	34.OZ_000265-T1		g00393_1	98	346	708
scaffold_1	736210	738595	+	34.OZ_000266-T1		g00393_1	98	346	708
scaffold_1	738881	742470	-	34.OZ_000267-T1		g00641	98	346	1725
scaffold_1	742620	743236	-	34.OZ_000268-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	743584	745133	+	34.OZ_000269-T1		g00897	98	346	1347
scaffold_1	745448	746438	-	34.OZ_000270-T1		g00010	98	346	346
scaffold_1	746827	748635	-	34.OZ_000271-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	749126	750386	-	34.OZ_000272-T1		g00519	98	346	1021
scaffold_1	750906	752447	+	34.OZ_000273-T1		g01430	98	346	688
scaffold_1	752522	753402	-	34.OZ_000274-T1		g00027_10	98	345	346
scaffold_1	753771	757236	-	34.OZ_000275-T1		g00455_2	98	346	1370
scaffold_1	757336	759491	+	34.OZ_000276-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	759583	763055	+	34.OZ_000277-T1		g00455_2	98	346	1370
scaffold_1	763154	763665	-	34.OZ_000278-T1		g00982	98	346	1036
scaffold_1	764535	765841	+	34.OZ_000279-T1		g00455_2	98	346	1370
scaffold_1	766420	767532	+	34.OZ_000280-T1		g00634	98	346	1483
scaffold_1	767537	770935	+	34.OZ_000281-T1		g00216_2	98	346	1585
scaffold_1	771298	773273	+	34.OZ_000282-T1		g00618	98	341	651
scaffold_1	773589	781998	+	34.OZ_000283-T1		g00618	98	341	651
scaffold_1	782319	784342	-	34.OZ_000284-T1		g02005	98	345	346
scaffold_1	786475	788614	-	34.OZ_000285-T1		g02227	98	342	343
scaffold_1	789946	790701	+	34.OZ_000286-T1		g01583	98	345	1032
scaffold_1	790755	794246	+	34.OZ_000287-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	794837	796759	+	34.OZ_000288-T1		g00799_2	98	346	1044
scaffold_1	797364	799156	+	34.OZ_000289-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	800009	801912	+	34.OZ_000290-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	803074	806631	-	34.OZ_000291-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	806950	809193	-	34.OZ_000292-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	810064	812545	+	34.OZ_000293-T1		g00380_2	98	346	834
scaffold_1	812631	816672	+	34.OZ_000294-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	816443	817451	-	34.OZ_000295-T1		g00026_225	98	344	1028
scaffold_1	817852	830371	-	34.OZ_000296-T1		g00350_2	98	345	1568
scaffold_1	830445	833917	-	34.OZ_000297-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	833789	835591	+	34.OZ_000298-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	835655	837406	+	34.OZ_000299-T1		g01198	98	345	685
scaffold_1	837515	838998	+	34.OZ_000300-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	839003	841563	-	34.OZ_000301-T1		g00026_71	98	343	345
scaffold_1	842103	847066	+	34.OZ_000302-T1		g00026_194	98	330	330
scaffold_1	846950	849368	-	34.OZ_000303-T1		g00194_2	98	345	352
scaffold_1	849447	851565	-	34.OZ_000304-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	851611	854422	-	34.OZ_000305-T1		g01638	95	345	682
scaffold_1	855437	855967	+	34.OZ_000306-T1		g02044	98	344	346
scaffold_1	856077	857977	-	34.OZ_000307-T1		g01143_2	98	345	690
scaffold_1	857929	859409	+	34.OZ_000308-T1		g01143_2	98	345	690
scaffold_1	859647	860016	-	34.OZ_000309-T1	Glutaredoxin-1	g00978_2	98	344	1027
scaffold_1	860475	861203	-	34.OZ_000310-T1	N-alpha-acetyltransferase 30	g00978_2	98	344	1027
scaffold_1	861152	864683	+	34.OZ_000311-T1		g00978_2	98	344	1027
scaffold_1	864662	865441	+	34.OZ_000312-T1	Exosome complex component MTR3	g00818	98	345	347
scaffold_1	865601	869579	-	34.OZ_000313-T1		g01337	98	345	354
scaffold_1	869781	872514	-	34.OZ_000314-T1	Methylmalonate-semialdehyde dehydrogenase [acylating] mitochondrial	g00891	98	345	1036
scaffold_1	873683	876900	-	34.OZ_000315-T1		g00891	98	345	1036
scaffold_1	877821	879378	+	34.OZ_000316-T1		g00812_2	98	346	1038
