CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	311387	314303	+	40.OZ_000119-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	314568	319391	+	40.OZ_000120-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	319319	325263	-	40.OZ_000121-T1		g00273	98	345	689
scaffold_1	325733	327906	+	40.OZ_000122-T1		g00096	98	345	3923
scaffold_1	327910	328945	-	40.OZ_000123-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	332028	336624	+	40.OZ_000124-T1		g01945	98	345	690
scaffold_1	335945	337072	-	40.OZ_000125-T1		g01945	98	345	690
scaffold_1	338114	340077	+	40.OZ_000126-T1		g00039_2	98	345	1323
scaffold_1	340528	341496	-	40.OZ_000127-T1		g01614	98	344	684
scaffold_1	341916	344284	-	40.OZ_000128-T1		g01614	98	344	684
scaffold_1	345173	346623	+	40.OZ_000129-T1		g00026_112	98	341	341
scaffold_1	347088	347899	+	40.OZ_000130-T1		g00269_4	98	345	1043
scaffold_1	348237	352072	+	40.OZ_000131-T1		g00026_169	98	344	354
scaffold_1	352252	354903	-	40.OZ_000132-T1		g00026_184	98	336	340
scaffold_1	354987	356658	+	40.OZ_000133-T1		g01571	98	345	554
scaffold_1	357903	365403	+	40.OZ_000134-T1		g00102_2	98	343	360
scaffold_1	365538	367980	-	40.OZ_000135-T1		g01593	98	345	735
scaffold_1	368043	370364	+	40.OZ_000136-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	370343	373026	+	40.OZ_000137-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	373039	374646	+	40.OZ_000138-T1		g01239	98	346	697
scaffold_1	374939	376017	-	40.OZ_000139-T1		g00269_4	98	345	1043
scaffold_1	376103	378571	+	40.OZ_000140-T1	La- protein 7	g00269_4	98	345	1043
scaffold_1	378591	379281	-	40.OZ_000141-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	383954	386207	+	40.OZ_000142-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	387124	389047	+	40.OZ_000143-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	389069	392152	-	40.OZ_000144-T1		g00199	98	346	3297
scaffold_1	392765	395884	+	40.OZ_000145-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	396167	397110	+	40.OZ_000146-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
scaffold_1	397854	399180	+	40.OZ_000147-T1		g01470_1	98	346	347
scaffold_1	399405	400654	-	40.OZ_000148-T1		g01470_2	98	248	248
scaffold_1	400968	406855	-	40.OZ_000149-T1	Chromosome-associated kinesin kif4a	g00401_2	98	345	789
scaffold_1	406955	409532	-	40.OZ_000150-T1		g00401_2	98	345	789
scaffold_1	409761	412628	-	40.OZ_000151-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	412748	414359	+	40.OZ_000152-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	414606	416558	-	40.OZ_000153-T1		g02022	98	344	344
scaffold_1	416946	418224	+	40.OZ_000154-T1		g00653_3	98	346	690
scaffold_1	417313	423090	-	40.OZ_000155-T1		g00653_3	98	346	690
scaffold_1	423201	424970	+	40.OZ_000156-T1		g00653_2	98	345	358
scaffold_1	425196	426851	+	40.OZ_000157-T1		g00653_1	98	345	345
scaffold_1	426461	429825	-	40.OZ_000158-T1		g00252	98	346	1382
scaffold_1	430174	431290	-	40.OZ_000159-T1		g02511	98	345	345
scaffold_1	431356	435478	+	40.OZ_000160-T1		g00571_2	98	345	711
scaffold_1	434707	439271	-	40.OZ_000161-T1	High affinity Ca2+/Mn2+ P-type ATPase-like protein	g00571_2	98	345	711
scaffold_1	439599	441492	-	40.OZ_000162-T1		g00317_1	95	339	341
scaffold_1	442511	445650	+	40.OZ_000163-T1		g00732_2	98	346	1362
scaffold_1	446171	447406	-	40.OZ_000164-T1		g06289	98	343	345
scaffold_1	452353	452891	+	40.OZ_000165-T1		g00732_2	98	346	1362
scaffold_1	453126	455283	+	40.OZ_000166-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	455330	456763	-	40.OZ_000167-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	459058	466552	-	40.OZ_000168-T1		g00116_4	98	346	1026
scaffold_1	466588	467747	-	40.OZ_000169-T1		g00116_4	98	346	1026
scaffold_1	468135	470627	-	40.OZ_000170-T1		g00029_9	98	346	530
scaffold_1	471266	472558	+	40.OZ_000171-T1		g00445	98	346	1725
scaffold_1	472537	475284	+	40.OZ_000172-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	475732	480536	+	40.OZ_000173-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	480656	482737	-	40.OZ_000174-T1		g00133_2	98	346	1774
scaffold_1	482857	484881	+	40.OZ_000175-T1		g00773_2	98	346	1033
scaffold_1	485114	487666	-	40.OZ_000176-T1		g00050_3	98	346	590
scaffold_1	489399	491789	+	40.OZ_000177-T1		g00734	98	345	889
scaffold_1	491754	495170	-	40.OZ_000178-T1		g00026_102	98	342	344
scaffold_1	496132	497476	+	40.OZ_000180-T1		g01126	98	346	1033
scaffold_1	497148	498517	-	40.OZ_000181-T1		g01126	98	346	1033
scaffold_1	498811	500047	+	40.OZ_000182-T1		g00162_2	98	343	344
scaffold_1	499645	503157	+	40.OZ_000183-T1		g00133_2	98	346	1774
scaffold_1	503154	508113	+	40.OZ_000184-T1		g00133_2	98	346	1774
scaffold_1	508203	513813	+	40.OZ_000185-T1		g01315	98	346	1382
scaffold_1	514214	514806	+	40.OZ_000186-T1		g02662	98	331	331
scaffold_1	515005	515697	-	40.OZ_000187-T1		g01576	98	345	688
scaffold_1	515838	517350	+	40.OZ_000188-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	517323	519489	+	40.OZ_000189-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	520138	520474	+	40.OZ_000190-T1		g00596	98	345	1429
scaffold_1	520682	525020	+	40.OZ_000191-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	526294	529831	+	40.OZ_000192-T1		g01149_2	98	345	689
scaffold_1	529672	530907	-	40.OZ_000193-T1		g01149_2	98	345	689
scaffold_1	531012	531605	+	40.OZ_000194-T1		g00027_61	98	342	342
scaffold_1	531662	535699	-	40.OZ_000195-T1		g00691_2	98	346	688
scaffold_1	535736	542191	+	40.OZ_000196-T1		g00120_2	98	345	1608
scaffold_1	542202	553065	+	40.OZ_000197-T1		g00026_223	80	346	8582
scaffold_1	553422	555668	+	40.OZ_000198-T1		g01902	98	346	350
scaffold_1	556077	557788	-	40.OZ_000199-T1		g00136_4	98	346	692
scaffold_1	557930	562086	-	40.OZ_000200-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	562234	563596	+	40.OZ_000201-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	563757	564837	-	40.OZ_000202-T1		g00584	98	346	861
scaffold_1	565622	566886	+	40.OZ_000203-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	566938	570847	-	40.OZ_000204-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	571085	572017	-	40.OZ_000205-T1		g00322_3	98	346	1378
scaffold_1	572895	575853	+	40.OZ_000206-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	576012	578081	-	40.OZ_000207-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	578229	579427	-	40.OZ_000208-T1		g01397	98	343	683
scaffold_1	581488	583663	-	40.OZ_000210-T1	Actin- protein 10	g01941	98	346	686
scaffold_1	583675	585483	+	40.OZ_000211-T1		g01450	98	346	688
scaffold_1	585274	589153	-	40.OZ_000212-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	589147	594762	+	40.OZ_000213-T1		g00154_3	98	346	697
scaffold_1	594468	596187	-	40.OZ_000214-T1		g00023	98	346	346
scaffold_1	596301	599972	+	40.OZ_000215-T1	ATP-dependent RNA helicase dbp2	g00027_129	80	346	12185
scaffold_1	600304	602569	+	40.OZ_000216-T1	translocon subunit	g00408	98	346	825
scaffold_1	602953	603778	-	40.OZ_000217-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	604229	605381	+	40.OZ_000218-T1		g00027_4	98	345	345
scaffold_1	606247	608296	+	40.OZ_000219-T1		g01819	98	345	349
scaffold_1	608377	611117	-	40.OZ_000220-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	611552	616237	-	40.OZ_000221-T1	oxidative DNA demethylase	g00193_2	98	308	313
scaffold_1	616344	618638	-	40.OZ_000222-T1		g00659_1	98	346	688
scaffold_1	619035	621807	+	40.OZ_000223-T1		g00576_1	98	346	1039
scaffold_1	620993	624356	-	40.OZ_000224-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	625348	626881	+	40.OZ_000225-T1		g00074_2	98	346	1282
scaffold_1	627252	629301	+	40.OZ_000226-T1	Ca(2+)-dependent cysteine protease	g00074_2	98	346	1282
scaffold_1	629870	631963	+	40.OZ_000227-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	631931	638262	-	40.OZ_000228-T1		g00027_108	98	337	340
scaffold_1	638768	644727	-	40.OZ_000229-T1	Kinesin-like protein kif21b	g00401_1	98	334	338
scaffold_1	644815	646962	-	40.OZ_000230-T1		g01447_2	98	343	347
scaffold_1	647542	649799	-	40.OZ_000231-T1		g00752_2	98	344	406
scaffold_1	649912	652321	-	40.OZ_000232-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	654962	656802	-	40.OZ_000233-T1		g02550	98	343	373
scaffold_1	657150	658038	-	40.OZ_000234-T1		g02302	98	342	343
scaffold_1	660440	663080	+	40.OZ_000235-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	663520	665238	+	40.OZ_000236-T1		g00752_2	98	344	406
scaffold_1	666207	668578	-	40.OZ_000237-T1		g00037_1	98	346	2024
scaffold_1	669586	673089	-	40.OZ_000238-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	673180	675602	-	40.OZ_000239-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	675579	678368	+	40.OZ_000240-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	678837	679663	+	40.OZ_000241-T1		g00037_3	98	345	1201
scaffold_1	680195	681371	+	40.OZ_000242-T1		g00037_3	98	345	1201
scaffold_1	680545	683385	-	40.OZ_000243-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	683399	686307	+	40.OZ_000244-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	686398	686805	-	40.OZ_000245-T1	Mitochondrial import inner membrane translocase subunit tim8	g00906	98	343	1049
scaffold_1	687117	687976	-	40.OZ_000246-T1		g00037_3	98	345	1201
scaffold_1	689164	690499	+	40.OZ_000247-T1		g00729	98	344	688
scaffold_1	690888	695276	+	40.OZ_000248-T1		g00729	98	344	688
scaffold_1	695360	697978	+	40.OZ_000249-T1		g00729	98	344	688
scaffold_1	698295	700023	+	40.OZ_000250-T1		g01010	98	345	687
scaffold_1	699852	701265	-	40.OZ_000251-T1		g01010	98	345	687
scaffold_1	701395	701865	+	40.OZ_000252-T1		g01716	98	345	687
scaffold_1	702332	703351	-	40.OZ_000253-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	703787	704710	+	40.OZ_000254-T1		g00345_4	90	345	1322
scaffold_1	704411	706308	-	40.OZ_000255-T1		g00345_4	90	345	1322
scaffold_1	706161	711272	+	40.OZ_000256-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	711392	715822	+	40.OZ_000257-T1		g00345_4	90	345	1322
scaffold_1	717292	722616	-	40.OZ_000258-T1		g00490_2	98	341	404
scaffold_1	722741	724072	-	40.OZ_000259-T1		g00026_192	98	339	434
scaffold_1	725522	726007	-	40.OZ_000261-T1		g00026_192	98	339	434
scaffold_1	727484	730023	-	40.OZ_000262-T1		g01781	98	345	688
scaffold_1	730068	732216	-	40.OZ_000263-T1		g01781	98	345	688
scaffold_1	732334	739752	+	40.OZ_000264-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	739768	742574	-	40.OZ_000265-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	743424	744247	+	40.OZ_000266-T1	tRNA (guanine-N(7)-)-methyltransferase (tRNA(m7G46)-methyltransferase)	g00930_2	98	346	701
scaffold_1	745657	747001	+	40.OZ_000267-T1		g00193_3	98	346	1613
scaffold_1	748372	750421	+	40.OZ_000268-T1		g00393_1	98	346	708
scaffold_1	749867	753912	+	40.OZ_000269-T1		g00393_1	98	346	708
scaffold_1	754020	757609	-	40.OZ_000270-T1		g00641	98	346	1725
scaffold_1	757759	758227	-	40.OZ_000271-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	758723	760275	+	40.OZ_000272-T1		g00897	98	346	1347
scaffold_1	760590	761580	-	40.OZ_000273-T1		g00010	98	346	346
scaffold_1	761969	763777	-	40.OZ_000274-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	764268	765528	-	40.OZ_000275-T1		g00519	98	346	1021
scaffold_1	766049	767584	+	40.OZ_000276-T1		g01430	98	346	688
scaffold_1	767659	768539	-	40.OZ_000277-T1		g00027_10	98	345	346
scaffold_1	768908	772373	-	40.OZ_000278-T1		g00455_2	98	346	1370
scaffold_1	772473	774628	+	40.OZ_000279-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	774720	778192	+	40.OZ_000280-T1		g00455_2	98	346	1370
scaffold_1	778292	778803	-	40.OZ_000281-T1		g00982	98	346	1036
scaffold_1	779673	780979	+	40.OZ_000282-T1		g00455_2	98	346	1370
scaffold_1	781558	782670	+	40.OZ_000283-T1		g00634	98	346	1483
scaffold_1	782675	786073	+	40.OZ_000284-T1		g00216_2	98	346	1585
scaffold_1	786436	788405	+	40.OZ_000285-T1		g00618	98	341	651
scaffold_1	788721	797130	+	40.OZ_000286-T1		g00618	98	341	651
scaffold_1	797450	799473	-	40.OZ_000287-T1		g02005	98	345	346
scaffold_1	801606	803745	-	40.OZ_000288-T1		g02227	98	342	343
scaffold_1	805074	805829	+	40.OZ_000289-T1		g01583	98	345	1032
scaffold_1	805883	809374	+	40.OZ_000290-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	809965	811887	+	40.OZ_000291-T1		g00799_2	98	346	1044
scaffold_1	812492	814282	+	40.OZ_000292-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	815135	816948	+	40.OZ_000293-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	818501	822127	-	40.OZ_000294-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	822377	824620	-	40.OZ_000295-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	825492	826498	+	40.OZ_000296-T1		g00380_2	98	346	834
scaffold_1	826518	827973	+	40.OZ_000297-T1		g00380_2	98	346	834
scaffold_1	828059	832100	+	40.OZ_000298-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	831871	832879	-	40.OZ_000299-T1		g00026_225	98	344	1028
scaffold_1	833283	845802	-	40.OZ_000300-T1		g00350_2	98	345	1568
scaffold_1	845876	849346	-	40.OZ_000301-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	849220	851022	+	40.OZ_000302-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	851086	852837	+	40.OZ_000303-T1		g01198	98	345	685
scaffold_1	852946	854429	+	40.OZ_000304-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	854434	856994	-	40.OZ_000305-T1		g00026_71	98	343	345
scaffold_1	857534	862496	+	40.OZ_000306-T1		g00026_194	98	330	330
scaffold_1	862380	864798	-	40.OZ_000307-T1		g00194_2	98	345	352
scaffold_1	864877	866995	-	40.OZ_000308-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	867041	869852	-	40.OZ_000309-T1		g01638	95	345	682
scaffold_1	870867	871397	+	40.OZ_000310-T1		g02044	98	344	346
scaffold_1	871507	873407	-	40.OZ_000311-T1		g01143_2	98	345	690
scaffold_1	873359	874843	+	40.OZ_000312-T1		g01143_2	98	345	690
scaffold_1	875081	875450	-	40.OZ_000313-T1	Glutaredoxin-1	g00978_2	98	344	1027
scaffold_1	875909	876637	-	40.OZ_000314-T1	N-alpha-acetyltransferase 30	g00978_2	98	344	1027
scaffold_1	876586	880117	+	40.OZ_000315-T1		g00978_2	98	344	1027
scaffold_1	880598	881831	+	40.OZ_000316-T1		g00818	98	345	347
