CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	129017	131352	+	12.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	132531	137555	-	12.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	137533	138756	-	12.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	139034	143521	-	12.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	143873	144670	-	12.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	144605	153043	+	12.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	149966	153095	-	12.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	154528	155664	+	12.OZ_000055-T1		g00070	98	346	1251
scaffold_1	156195	157836	+	12.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	157751	158599	-	12.OZ_000057-T1		g00070	98	346	1251
scaffold_1	158745	159483	+	12.OZ_000058-T1		g00070	98	346	1251
scaffold_1	159996	161608	+	12.OZ_000059-T1		g02626	98	344	344
scaffold_1	162220	163275	-	12.OZ_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	163652	164901	-	12.OZ_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	165394	168412	-	12.OZ_000062-T1		g00179_3	98	345	692
scaffold_1	168988	171827	+	12.OZ_000063-T1		g00531	98	346	1417
scaffold_1	171966	174535	+	12.OZ_000064-T1		g00026_223	80	346	8582
scaffold_1	174543	174982	-	12.OZ_000065-T1		g03743	98	344	345
scaffold_1	175217	177262	+	12.OZ_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	177473	179142	+	12.OZ_000067-T1		g00164	98	345	2131
scaffold_1	179652	182025	+	12.OZ_000068-T1		g01374	98	345	512
scaffold_1	182024	183968	+	12.OZ_000069-T1		g03321	98	344	348
scaffold_1	184005	187501	-	12.OZ_000070-T1		g00168_2	98	345	2842
scaffold_1	189906	190560	+	12.OZ_000071-T1		g01113	98	345	948
scaffold_1	191002	193023	+	12.OZ_000072-T1		g01113	98	345	948
scaffold_1	193117	194982	+	12.OZ_000073-T1		g01709_2	95	134	134
scaffold_1	196516	197903	-	12.OZ_000075-T1		g01709_1	98	342	343
scaffold_1	198454	200473	-	12.OZ_000076-T1		g00099_2	98	343	344
scaffold_1	200823	202292	+	12.OZ_000077-T1		g02366	98	344	347
scaffold_1	202586	204191	+	12.OZ_000078-T1		g01049	98	346	1035
scaffold_1	205287	206839	+	12.OZ_000079-T1		g01155	98	345	668
scaffold_1	206942	208737	+	12.OZ_000080-T1		g00099_3	98	345	684
scaffold_1	208733	209918	-	12.OZ_000081-T1		g00532	98	346	1693
scaffold_1	210002	211145	+	12.OZ_000082-T1		g00133_3	98	345	1029
scaffold_1	211142	214065	-	12.OZ_000083-T1		g00099_3	98	345	684
scaffold_1	214062	216031	-	12.OZ_000084-T1		g02009	98	343	343
scaffold_1	216166	216744	+	12.OZ_000085-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	216720	218485	-	12.OZ_000086-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	218904	223447	+	12.OZ_000087-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	224157	226431	-	12.OZ_000088-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	227600	230165	+	12.OZ_000089-T1		g01642	98	344	862
scaffold_1	230309	230878	-	12.OZ_000090-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	230899	231760	+	12.OZ_000091-T1		g01642	98	344	862
scaffold_1	231792	232756	-	12.OZ_000092-T1		g00205_1	98	342	343
scaffold_1	233237	236719	-	12.OZ_000093-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	241024	243671	+	12.OZ_000094-T1		g01208_1	98	344	383
scaffold_1	247292	249543	+	12.OZ_000095-T1		g01840	98	345	353
scaffold_1	249623	251266	+	12.OZ_000096-T1		g01277	98	345	1042
scaffold_1	251754	252721	-	12.OZ_000097-T1		g00068_4	95	338	341
scaffold_1	253299	254285	-	12.OZ_000098-T1		g01199	70	346	1778
scaffold_1	254530	256058	-	12.OZ_000099-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	256314	257106	-	12.OZ_000100-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	257232	259682	+	12.OZ_000101-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	259769	264054	-	12.OZ_000102-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	264188	269008	-	12.OZ_000104-T1	Cullin-2	g02086	98	344	687
scaffold_1	264559	265309	+	12.OZ_000103-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	269446	271009	-	12.OZ_000105-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	271101	273273	+	12.OZ_000106-T1		g00796	98	345	1040
scaffold_1	273014	276271	-	12.OZ_000107-T1		g00796	98	345	1040
scaffold_1	275585	280131	+	12.OZ_000108-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	281759	285109	+	12.OZ_000109-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	285199	286402	-	12.OZ_000110-T1		g00032_4	98	345	1700
scaffold_1	286727	289489	+	12.OZ_000111-T1		g01886	98	345	691
scaffold_1	289496	291291	-	12.OZ_000112-T1		g00067_11	98	345	1038
scaffold_1	291786	295020	-	12.OZ_000113-T1		g00253_2	98	345	1038
scaffold_1	294745	296434	+	12.OZ_000114-T1		g00253_2	98	345	1038
scaffold_1	297098	298430	+	12.OZ_000115-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	298536	300327	+	12.OZ_000116-T1		g00822_1	98	343	345
scaffold_1	300321	302098	-	12.OZ_000117-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	302099	303382	-	12.OZ_000118-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	304138	306201	+	12.OZ_000119-T1		g02404	98	344	347
scaffold_1	307056	309972	+	12.OZ_000120-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	310237	315060	+	12.OZ_000121-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	314988	320895	-	12.OZ_000122-T1	Dicer-like protein 2	g00273	98	345	689
scaffold_1	321365	323538	+	12.OZ_000123-T1		g00096	98	345	3923
scaffold_1	323542	324578	-	12.OZ_000124-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	327661	332257	+	12.OZ_000125-T1		g01945	98	345	690
scaffold_1	331578	332705	-	12.OZ_000126-T1		g01945	98	345	690
scaffold_1	333746	335709	+	12.OZ_000127-T1		g00039_2	98	345	1323
scaffold_1	336160	337335	-	12.OZ_000128-T1		g01614	98	344	684
scaffold_1	337548	339998	-	12.OZ_000129-T1		g01614	98	344	684
scaffold_1	340491	341644	+	12.OZ_000130-T1		g00026_112	98	341	341
scaffold_1	342100	343204	+	12.OZ_000131-T1		g00269_4	98	345	1043
scaffold_1	343249	347084	+	12.OZ_000132-T1		g00026_169	98	344	354
scaffold_1	347264	349915	-	12.OZ_000133-T1		g00026_184	98	336	340
scaffold_1	349999	351670	+	12.OZ_000134-T1		g01571	98	345	554
scaffold_1	352915	360415	+	12.OZ_000135-T1		g00102_2	98	343	360
scaffold_1	360550	362992	-	12.OZ_000136-T1		g01593	98	345	735
scaffold_1	363055	365382	+	12.OZ_000137-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	366019	367949	+	12.OZ_000138-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	368057	369664	+	12.OZ_000139-T1		g01239	98	346	697
scaffold_1	369955	371033	-	12.OZ_000140-T1		g00269_4	98	345	1043
scaffold_1	371119	373590	+	12.OZ_000141-T1		g00269_4	98	345	1043
scaffold_1	373610	374300	-	12.OZ_000142-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	375406	378243	-	12.OZ_000143-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	378829	381828	+	12.OZ_000144-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	382494	384417	+	12.OZ_000145-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	384439	387776	-	12.OZ_000146-T1		g00199	98	346	3297
scaffold_1	388135	391254	+	12.OZ_000147-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	391537	392850	+	12.OZ_000148-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
scaffold_1	393225	394551	+	12.OZ_000149-T1		g01470_1	98	346	347
scaffold_1	394776	396025	-	12.OZ_000150-T1		g01470_2	98	248	248
scaffold_1	405119	406392	-	12.OZ_000154-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	406459	407999	-	12.OZ_000155-T1		g00026_61	95	344	378
scaffold_1	408119	409730	+	12.OZ_000156-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	409976	411928	-	12.OZ_000157-T1		g02022	98	344	344
scaffold_1	412326	413604	+	12.OZ_000158-T1		g00653_3	98	346	690
scaffold_1	413535	418339	-	12.OZ_000159-T1		g00653_3	98	346	690
scaffold_1	418581	420350	+	12.OZ_000160-T1		g00653_2	98	345	358
scaffold_1	420576	422228	+	12.OZ_000161-T1		g00653_1	98	345	345
scaffold_1	421838	425204	-	12.OZ_000162-T1		g00252	98	346	1382
scaffold_1	425553	426669	-	12.OZ_000163-T1		g02511	98	345	345
scaffold_1	426735	430857	+	12.OZ_000164-T1		g00571_2	98	345	711
scaffold_1	430086	434650	-	12.OZ_000165-T1	High affinity Ca2+/Mn2+ P-type ATPase-like protein	g00571_2	98	345	711
scaffold_1	434978	436871	-	12.OZ_000166-T1		g00317_1	95	339	341
scaffold_1	438098	439894	+	12.OZ_000167-T1		g00732_2	98	346	1362
scaffold_1	440077	441487	+	12.OZ_000168-T1		g00732_2	98	346	1362
scaffold_1	441552	442787	-	12.OZ_000169-T1		g06289	98	343	345
scaffold_1	447734	448272	+	12.OZ_000170-T1		g00732_2	98	346	1362
scaffold_1	448507	450664	+	12.OZ_000171-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	450711	452144	-	12.OZ_000172-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	454440	461934	-	12.OZ_000173-T1		g00116_4	98	346	1026
scaffold_1	461970	463129	-	12.OZ_000174-T1		g00116_4	98	346	1026
scaffold_1	463522	466014	-	12.OZ_000175-T1		g00029_9	98	346	530
scaffold_1	466653	467945	+	12.OZ_000176-T1		g00445	98	346	1725
scaffold_1	467924	470689	+	12.OZ_000177-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	471138	475942	+	12.OZ_000178-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	476062	478143	-	12.OZ_000179-T1		g00133_2	98	346	1774
scaffold_1	478263	480287	+	12.OZ_000180-T1		g00773_2	98	346	1033
scaffold_1	480413	483073	-	12.OZ_000181-T1		g00050_3	98	346	590
scaffold_1	483780	484252	+	12.OZ_000182-T1		g00734	98	345	889
scaffold_1	484807	487197	+	12.OZ_000183-T1		g00734	98	345	889
scaffold_1	487162	490583	-	12.OZ_000184-T1		g00026_102	98	342	344
scaffold_1	491544	492888	+	12.OZ_000186-T1		g01126	98	346	1033
scaffold_1	492560	493929	-	12.OZ_000187-T1		g01126	98	346	1033
scaffold_1	494223	495459	+	12.OZ_000188-T1		g00162_2	98	343	344
scaffold_1	495057	498570	+	12.OZ_000189-T1		g00133_2	98	346	1774
scaffold_1	498567	503526	+	12.OZ_000190-T1		g00133_2	98	346	1774
scaffold_1	503616	509226	+	12.OZ_000191-T1		g01315	98	346	1382
scaffold_1	509627	510219	+	12.OZ_000192-T1		g02662	98	331	331
scaffold_1	510418	511110	-	12.OZ_000193-T1		g01576	98	345	688
scaffold_1	511251	512763	+	12.OZ_000194-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	512736	514902	+	12.OZ_000195-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	515551	515887	+	12.OZ_000196-T1		g00596	98	345	1429
scaffold_1	516095	520435	+	12.OZ_000197-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	521708	525245	+	12.OZ_000198-T1		g01149_2	98	345	689
scaffold_1	525086	526321	-	12.OZ_000199-T1		g01149_2	98	345	689
scaffold_1	526426	527019	+	12.OZ_000200-T1		g00027_61	98	342	342
scaffold_1	527076	531113	-	12.OZ_000201-T1		g00691_2	98	346	688
scaffold_1	531149	537603	+	12.OZ_000202-T1		g00120_2	98	345	1608
scaffold_1	537614	548459	+	12.OZ_000203-T1		g00026_223	80	346	8582
scaffold_1	548789	551035	+	12.OZ_000204-T1		g01902	98	346	350
scaffold_1	551444	553155	-	12.OZ_000205-T1		g00136_4	98	346	692
scaffold_1	553297	557453	-	12.OZ_000206-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	557601	558962	+	12.OZ_000207-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	559123	560073	-	12.OZ_000208-T1		g00584	98	346	861
scaffold_1	560987	562248	+	12.OZ_000209-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	562300	566215	-	12.OZ_000210-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	566441	567373	-	12.OZ_000211-T1		g00322_3	98	346	1378
scaffold_1	568278	571235	+	12.OZ_000212-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	571394	573463	-	12.OZ_000213-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	573611	574809	-	12.OZ_000214-T1		g01397	98	343	683
scaffold_1	576237	577216	+	12.OZ_000216-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	576865	579040	-	12.OZ_000217-T1	Actin- protein 10	g01941	98	346	686
scaffold_1	579052	580860	+	12.OZ_000218-T1		g01450	98	346	688
scaffold_1	580651	584530	-	12.OZ_000219-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	584524	590139	+	12.OZ_000220-T1		g00154_3	98	346	697
scaffold_1	589845	591564	-	12.OZ_000221-T1		g00023	98	346	346
scaffold_1	591678	595349	+	12.OZ_000222-T1	ATP-dependent RNA helicase dbp2	g00027_129	80	346	12185
scaffold_1	595681	597946	+	12.OZ_000223-T1	translocon subunit	g00408	98	346	825
scaffold_1	598330	599155	-	12.OZ_000224-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	599606	600758	+	12.OZ_000225-T1		g00027_4	98	345	345
scaffold_1	601624	603673	+	12.OZ_000226-T1		g01819	98	345	349
scaffold_1	603754	606497	-	12.OZ_000227-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	606936	611617	-	12.OZ_000228-T1	oxidative DNA demethylase	g00193_2	98	308	313
scaffold_1	611724	614017	-	12.OZ_000229-T1		g00659_1	98	346	688
scaffold_1	614391	617179	+	12.OZ_000230-T1		g00576_1	98	346	1039
scaffold_1	616365	619743	-	12.OZ_000231-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	620818	622589	+	12.OZ_000232-T1	Ca(2+)-dependent cysteine protease	g00074_2	98	346	1282
scaffold_1	623319	625412	+	12.OZ_000233-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	625380	631711	-	12.OZ_000234-T1		g00027_108	98	337	340
scaffold_1	632217	638176	-	12.OZ_000235-T1		g00401_1	98	334	338
scaffold_1	638264	640411	-	12.OZ_000236-T1		g01447_2	98	343	347
scaffold_1	640991	643248	-	12.OZ_000237-T1		g00752_2	98	344	406
scaffold_1	643361	645770	-	12.OZ_000238-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	648411	650251	-	12.OZ_000239-T1		g02550	98	343	373
scaffold_1	650599	651487	-	12.OZ_000240-T1		g02302	98	342	343
scaffold_1	653889	656529	+	12.OZ_000241-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	656738	658687	+	12.OZ_000242-T1		g00752_2	98	344	406
scaffold_1	659656	662027	-	12.OZ_000243-T1		g00037_1	98	346	2024
scaffold_1	662542	666044	-	12.OZ_000244-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	666135	668557	-	12.OZ_000245-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	668534	671323	+	12.OZ_000246-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	671721	672899	+	12.OZ_000247-T1		g00037_3	98	345	1201
scaffold_1	672071	674913	-	12.OZ_000248-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	674927	677835	+	12.OZ_000249-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	677926	678333	-	12.OZ_000250-T1	Mitochondrial import inner membrane translocase subunit tim8	g00906	98	343	1049
scaffold_1	683792	685573	+	12.OZ_000254-T1		g00037_1	98	346	2024
scaffold_1	686175	690563	+	12.OZ_000255-T1		g00729	98	344	688
scaffold_1	690630	693568	+	12.OZ_000256-T1		g00729	98	344	688
scaffold_1	693583	695311	+	12.OZ_000257-T1		g01010	98	345	687
scaffold_1	695140	696553	-	12.OZ_000258-T1		g01010	98	345	687
scaffold_1	696683	697153	+	12.OZ_000259-T1		g01716	98	345	687
scaffold_1	697620	698639	-	12.OZ_000260-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	699075	699998	+	12.OZ_000261-T1		g00345_4	90	345	1322
scaffold_1	699699	701597	-	12.OZ_000262-T1		g00345_4	90	345	1322
scaffold_1	701449	706561	+	12.OZ_000263-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	706681	711111	+	12.OZ_000264-T1		g00345_4	90	345	1322
scaffold_1	712581	717915	-	12.OZ_000265-T1		g00490_2	98	341	404
scaffold_1	719307	719792	-	12.OZ_000267-T1		g00026_192	98	339	434
scaffold_1	721269	723808	-	12.OZ_000268-T1		g01781	98	345	688
scaffold_1	723853	726001	-	12.OZ_000269-T1		g01781	98	345	688
scaffold_1	726119	733537	+	12.OZ_000270-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	733553	736359	-	12.OZ_000271-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	736522	738032	+	12.OZ_000272-T1		g00930_2	98	346	701
scaffold_1	739442	741097	+	12.OZ_000273-T1		g00193_3	98	346	1613
scaffold_1	742157	744206	+	12.OZ_000274-T1		g00393_1	98	346	708
scaffold_1	743652	747649	+	12.OZ_000275-T1		g00393_1	98	346	708
scaffold_1	747757	751346	-	12.OZ_000276-T1		g00641	98	346	1725
scaffold_1	751496	752112	-	12.OZ_000277-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	752460	754009	+	12.OZ_000278-T1		g00897	98	346	1347
scaffold_1	754324	755314	-	12.OZ_000279-T1		g00010	98	346	346
scaffold_1	755703	757511	-	12.OZ_000280-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	758002	759269	-	12.OZ_000281-T1		g00519	98	346	1021
scaffold_1	759788	761329	+	12.OZ_000282-T1		g01430	98	346	688
scaffold_1	761404	762284	-	12.OZ_000283-T1		g00027_10	98	345	346
scaffold_1	762653	766118	-	12.OZ_000284-T1		g00455_2	98	346	1370
scaffold_1	766218	768373	+	12.OZ_000285-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	768465	771937	+	12.OZ_000286-T1		g00455_2	98	346	1370
scaffold_1	772036	772547	-	12.OZ_000287-T1		g00982	98	346	1036
scaffold_1	773415	774721	+	12.OZ_000288-T1		g00455_2	98	346	1370
scaffold_1	775300	776412	+	12.OZ_000289-T1		g00634	98	346	1483
scaffold_1	776417	779817	+	12.OZ_000290-T1		g00216_2	98	346	1585
scaffold_1	780181	782157	+	12.OZ_000291-T1		g00618	98	341	651
scaffold_1	782473	790882	+	12.OZ_000292-T1		g00618	98	341	651
scaffold_1	791203	793226	-	12.OZ_000293-T1		g02005	98	345	346
scaffold_1	795359	797496	-	12.OZ_000294-T1		g02227	98	342	343
scaffold_1	798828	799583	+	12.OZ_000295-T1		g01583	98	345	1032
scaffold_1	799637	803128	+	12.OZ_000296-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	803719	805641	+	12.OZ_000297-T1		g00799_2	98	346	1044
scaffold_1	806246	808038	+	12.OZ_000298-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	808891	810718	+	12.OZ_000299-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	811996	815624	-	12.OZ_000300-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	815874	818117	-	12.OZ_000301-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	818988	819994	+	12.OZ_000302-T1		g00380_2	98	346	834
scaffold_1	820014	821469	+	12.OZ_000303-T1		g00380_2	98	346	834
scaffold_1	821555	825596	+	12.OZ_000304-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	825367	826375	-	12.OZ_000305-T1		g00026_225	98	344	1028
scaffold_1	826776	839295	-	12.OZ_000306-T1		g00350_2	98	345	1568
scaffold_1	839369	842840	-	12.OZ_000307-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	842712	844514	+	12.OZ_000308-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	844578	846329	+	12.OZ_000309-T1		g01198	98	345	685
scaffold_1	846438	847921	+	12.OZ_000310-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	847926	850486	-	12.OZ_000311-T1		g00026_71	98	343	345
scaffold_1	851026	855989	+	12.OZ_000312-T1		g00026_194	98	330	330
scaffold_1	855873	858291	-	12.OZ_000313-T1		g00194_2	98	345	352
scaffold_1	858370	860488	-	12.OZ_000314-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	860534	863345	-	12.OZ_000315-T1		g01638	95	345	682
scaffold_1	864360	864890	+	12.OZ_000316-T1		g02044	98	344	346
scaffold_1	865000	866900	-	12.OZ_000317-T1		g01143_2	98	345	690
scaffold_1	866852	868332	+	12.OZ_000318-T1		g01143_2	98	345	690
scaffold_1	868570	868939	-	12.OZ_000319-T1	Glutaredoxin-1	g00978_2	98	344	1027
scaffold_1	869398	870126	-	12.OZ_000320-T1	N-alpha-acetyltransferase 30	g00978_2	98	344	1027
scaffold_1	870075	873606	+	12.OZ_000321-T1		g00978_2	98	344	1027
scaffold_1	873910	874539	-	12.OZ_000322-T1		g02623	98	81	81
scaffold_1	874941	876176	+	12.OZ_000323-T1		g00818	98	345	347
scaffold_1	876180	880158	-	12.OZ_000324-T1		g01337	98	345	354
