CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	87255	88590	+	47.OZ_000027-T1		g00528	98	344	346
scaffold_1	88602	92347	-	47.OZ_000028-T1		g01711	98	346	349
scaffold_1	92445	93569	-	47.OZ_000029-T1		g01786	98	345	688
scaffold_1	93876	96088	-	47.OZ_000030-T1		g01786	98	345	688
scaffold_1	96687	97379	-	47.OZ_000031-T1		g02596	98	346	347
scaffold_1	97435	98024	-	47.OZ_000032-T1		g00017	98	346	346
scaffold_1	98655	100291	+	47.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	100729	101689	-	47.OZ_000034-T1		g02790	98	345	348
scaffold_1	102007	102872	+	47.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	102901	105820	-	47.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	106003	106601	-	47.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	106647	108674	-	47.OZ_000038-T1		g00597_2	98	346	1042
scaffold_1	108956	110534	+	47.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	110552	111211	-	47.OZ_000040-T1		g06005	98	343	344
scaffold_1	111310	114506	+	47.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	115003	116634	+	47.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	116682	118039	-	47.OZ_000043-T1		g02042	98	345	346
scaffold_1	118938	123000	-	47.OZ_000044-T1		g00942	98	346	678
scaffold_1	123220	124426	-	47.OZ_000045-T1		g00942	98	346	678
scaffold_1	124719	125664	-	47.OZ_000046-T1		g01350	98	346	1045
scaffold_1	126214	128937	-	47.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	129008	131343	+	47.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	132535	137559	-	47.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	137537	138760	-	47.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	139038	143525	-	47.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	143877	144674	-	47.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	144609	153047	+	47.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	149970	153099	-	47.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	155119	155681	+	47.OZ_000055-T1		g00070	98	346	1251
scaffold_1	156212	157853	+	47.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	157768	158616	-	47.OZ_000057-T1		g00070	98	346	1251
scaffold_1	158762	159546	+	47.OZ_000058-T1		g00070	98	346	1251
scaffold_1	160114	161726	+	47.OZ_000059-T1		g02626	98	344	344
scaffold_1	162338	163394	-	47.OZ_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	163771	165020	-	47.OZ_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	165512	168533	-	47.OZ_000062-T1		g00179_3	98	345	692
scaffold_1	169109	171948	+	47.OZ_000063-T1		g00531	98	346	1417
scaffold_1	172087	174657	+	47.OZ_000064-T1		g00026_223	80	346	8582
scaffold_1	174665	175104	-	47.OZ_000065-T1		g03743	98	344	345
scaffold_1	175339	177385	+	47.OZ_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	177596	179254	+	47.OZ_000067-T1		g00164	98	345	2131
scaffold_1	179359	182138	+	47.OZ_000068-T1		g00164	98	345	2131
scaffold_1	182137	184081	+	47.OZ_000069-T1		g03321	98	344	348
scaffold_1	184118	187614	-	47.OZ_000070-T1		g00168_2	98	345	2842
scaffold_1	190021	190675	+	47.OZ_000071-T1		g01113	98	345	948
scaffold_1	191109	193130	+	47.OZ_000072-T1		g01113	98	345	948
scaffold_1	193224	195089	+	47.OZ_000073-T1		g00074_3	70	128	128
scaffold_1	196683	198070	-	47.OZ_000075-T1		g01709_1	98	342	343
scaffold_1	198621	200640	-	47.OZ_000076-T1		g00099_2	98	343	344
scaffold_1	200990	202459	+	47.OZ_000077-T1		g02366	98	344	347
scaffold_1	202750	204355	+	47.OZ_000078-T1		g01049	98	346	1035
scaffold_1	204427	207003	+	47.OZ_000079-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	207106	209086	+	47.OZ_000080-T1		g00099_3	98	345	684
scaffold_1	209082	210267	-	47.OZ_000081-T1		g00532	98	346	1693
scaffold_1	210352	211495	+	47.OZ_000082-T1		g00133_3	98	345	1029
scaffold_1	211492	214315	-	47.OZ_000083-T1		g00099_3	98	345	684
scaffold_1	214312	216291	-	47.OZ_000084-T1		g02009	98	343	343
scaffold_1	216402	217116	+	47.OZ_000085-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	216980	218745	-	47.OZ_000086-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	218973	223658	+	47.OZ_000087-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	224189	226463	-	47.OZ_000088-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	227633	230198	+	47.OZ_000089-T1		g01642	98	344	862
scaffold_1	230342	230911	-	47.OZ_000090-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	230932	231793	+	47.OZ_000091-T1		g01642	98	344	862
scaffold_1	231825	232789	-	47.OZ_000092-T1		g00205_1	98	342	343
scaffold_1	233265	236751	-	47.OZ_000093-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	241051	243698	+	47.OZ_000094-T1		g01208_1	98	344	383
scaffold_1	247324	249575	+	47.OZ_000095-T1		g01840	98	345	353
scaffold_1	249655	251298	+	47.OZ_000096-T1		g01277	98	345	1042
scaffold_1	251784	252751	-	47.OZ_000097-T1		g00068_4	95	338	341
scaffold_1	253404	254315	-	47.OZ_000098-T1		g01199	70	346	1778
scaffold_1	254560	256088	-	47.OZ_000099-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	256344	257136	-	47.OZ_000100-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	256963	259836	+	47.OZ_000101-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	259799	264085	-	47.OZ_000102-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	264219	269039	-	47.OZ_000104-T1	Cullin-2	g02086	98	344	687
scaffold_1	264590	265340	+	47.OZ_000103-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	269552	271115	-	47.OZ_000105-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	271207	273379	+	47.OZ_000106-T1		g00796	98	345	1040
scaffold_1	273120	276377	-	47.OZ_000107-T1		g00796	98	345	1040
scaffold_1	275691	280237	+	47.OZ_000108-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	280546	281628	-	47.OZ_000109-T1		g00032_4	98	345	1700
scaffold_1	281158	284508	+	47.OZ_000110-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	284540	285900	-	47.OZ_000111-T1		g00032_4	98	345	1700
scaffold_1	286130	288892	+	47.OZ_000112-T1		g01886	98	345	691
scaffold_1	288899	290694	-	47.OZ_000113-T1		g00067_11	98	345	1038
scaffold_1	291189	294423	-	47.OZ_000114-T1		g00253_2	98	345	1038
scaffold_1	294148	295837	+	47.OZ_000115-T1		g00253_2	98	345	1038
scaffold_1	296497	297829	+	47.OZ_000116-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	297935	299726	+	47.OZ_000117-T1		g00822_1	98	343	345
scaffold_1	299720	301497	-	47.OZ_000118-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	301498	302781	-	47.OZ_000119-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	303537	305600	+	47.OZ_000120-T1		g02404	98	344	347
scaffold_1	306455	309371	+	47.OZ_000121-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	309636	314459	+	47.OZ_000122-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	314387	320331	-	47.OZ_000123-T1		g00273	98	345	689
scaffold_1	320801	322974	+	47.OZ_000124-T1		g00096	98	345	3923
scaffold_1	322978	324013	-	47.OZ_000125-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	327096	331692	+	47.OZ_000126-T1		g01945	98	345	690
scaffold_1	331013	332140	-	47.OZ_000127-T1		g01945	98	345	690
scaffold_1	333182	335145	+	47.OZ_000128-T1		g00039_2	98	345	1323
scaffold_1	335596	336564	-	47.OZ_000129-T1		g01614	98	344	684
scaffold_1	336984	339352	-	47.OZ_000130-T1		g01614	98	344	684
scaffold_1	340241	341691	+	47.OZ_000131-T1		g00026_112	98	341	341
scaffold_1	342156	342967	+	47.OZ_000132-T1		g00269_4	98	345	1043
scaffold_1	343305	347140	+	47.OZ_000133-T1		g00026_169	98	344	354
scaffold_1	347320	349971	-	47.OZ_000134-T1		g00026_184	98	336	340
scaffold_1	350055	351726	+	47.OZ_000135-T1		g01571	98	345	554
scaffold_1	352971	360471	+	47.OZ_000136-T1		g00102_2	98	343	360
scaffold_1	360606	363048	-	47.OZ_000137-T1		g01593	98	345	735
scaffold_1	363111	365432	+	47.OZ_000138-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	365411	368094	+	47.OZ_000139-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	368107	369714	+	47.OZ_000140-T1		g01239	98	346	697
scaffold_1	370007	371085	-	47.OZ_000141-T1		g00269_4	98	345	1043
scaffold_1	371171	373639	+	47.OZ_000142-T1		g00269_4	98	345	1043
scaffold_1	373659	374349	-	47.OZ_000143-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	375455	378292	-	47.OZ_000144-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	378878	381876	+	47.OZ_000145-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	382542	384465	+	47.OZ_000146-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	384487	387570	-	47.OZ_000147-T1		g00199	98	346	3297
scaffold_1	388183	391302	+	47.OZ_000148-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	391585	392898	+	47.OZ_000149-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
scaffold_1	393272	394598	+	47.OZ_000150-T1		g01470_1	98	346	347
scaffold_1	394823	396072	-	47.OZ_000151-T1		g01470_2	98	248	248
scaffold_1	396386	402273	-	47.OZ_000152-T1	Chromosome-associated kinesin kif4a	g00401_2	98	345	789
scaffold_1	402373	404950	-	47.OZ_000153-T1		g00401_2	98	345	789
scaffold_1	405179	408046	-	47.OZ_000154-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	408166	409777	+	47.OZ_000155-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	410024	411976	-	47.OZ_000156-T1		g02022	98	344	344
scaffold_1	412364	413642	+	47.OZ_000157-T1		g00653_3	98	346	690
scaffold_1	413286	418508	-	47.OZ_000158-T1		g00653_3	98	346	690
scaffold_1	418619	420388	+	47.OZ_000159-T1		g00653_2	98	345	358
scaffold_1	420614	422269	+	47.OZ_000160-T1		g00653_1	98	345	345
scaffold_1	421879	425243	-	47.OZ_000161-T1		g00252	98	346	1382
scaffold_1	425592	426708	-	47.OZ_000162-T1		g02511	98	345	345
scaffold_1	426774	430896	+	47.OZ_000163-T1		g00571_2	98	345	711
scaffold_1	430125	434689	-	47.OZ_000164-T1	High affinity Ca2+/Mn2+ P-type ATPase-like protein	g00571_2	98	345	711
scaffold_1	435017	436910	-	47.OZ_000165-T1		g00317_1	95	339	341
scaffold_1	438135	439931	+	47.OZ_000166-T1		g00732_2	98	346	1362
scaffold_1	440114	441524	+	47.OZ_000167-T1		g00732_2	98	346	1362
scaffold_1	441589	442824	-	47.OZ_000168-T1		g06289	98	343	345
scaffold_1	447771	448309	+	47.OZ_000169-T1		g00732_2	98	346	1362
scaffold_1	448544	450701	+	47.OZ_000170-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	450748	452181	-	47.OZ_000171-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	454476	461970	-	47.OZ_000172-T1		g00116_4	98	346	1026
scaffold_1	462006	463165	-	47.OZ_000173-T1		g00116_4	98	346	1026
scaffold_1	463553	466045	-	47.OZ_000174-T1		g00029_9	98	346	530
scaffold_1	466684	467976	+	47.OZ_000175-T1		g00445	98	346	1725
scaffold_1	467955	470702	+	47.OZ_000176-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	471150	475954	+	47.OZ_000177-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	476074	478155	-	47.OZ_000178-T1		g00133_2	98	346	1774
scaffold_1	478275	480299	+	47.OZ_000179-T1		g00773_2	98	346	1033
scaffold_1	480425	483084	-	47.OZ_000180-T1		g00050_3	98	346	590
scaffold_1	483789	484262	+	47.OZ_000181-T1		g00734	98	345	889
scaffold_1	484817	487207	+	47.OZ_000182-T1		g00734	98	345	889
scaffold_1	487172	490588	-	47.OZ_000183-T1		g00026_102	98	342	344
scaffold_1	491550	492894	+	47.OZ_000185-T1		g01126	98	346	1033
scaffold_1	492566	493935	-	47.OZ_000186-T1		g01126	98	346	1033
scaffold_1	494229	495465	+	47.OZ_000187-T1		g00162_2	98	343	344
scaffold_1	495063	498575	+	47.OZ_000188-T1		g00133_2	98	346	1774
scaffold_1	498572	503531	+	47.OZ_000189-T1		g00133_2	98	346	1774
scaffold_1	503621	509231	+	47.OZ_000190-T1		g01315	98	346	1382
scaffold_1	509632	510224	+	47.OZ_000191-T1		g02662	98	331	331
scaffold_1	510423	511115	-	47.OZ_000192-T1		g01576	98	345	688
scaffold_1	511256	512768	+	47.OZ_000193-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	512741	514907	+	47.OZ_000194-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	515556	515892	+	47.OZ_000195-T1		g00596	98	345	1429
scaffold_1	516100	520438	+	47.OZ_000196-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	521712	525249	+	47.OZ_000197-T1		g01149_2	98	345	689
scaffold_1	525090	526325	-	47.OZ_000198-T1		g01149_2	98	345	689
scaffold_1	526430	527023	+	47.OZ_000199-T1		g00027_61	98	342	342
scaffold_1	527080	531117	-	47.OZ_000200-T1		g00691_2	98	346	688
scaffold_1	531154	537609	+	47.OZ_000201-T1		g00120_2	98	345	1608
scaffold_1	537620	548483	+	47.OZ_000202-T1		g00026_223	80	346	8582
scaffold_1	548840	551086	+	47.OZ_000203-T1		g01902	98	346	350
scaffold_1	551495	553206	-	47.OZ_000204-T1		g00136_4	98	346	692
scaffold_1	553348	557504	-	47.OZ_000205-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	557652	559014	+	47.OZ_000206-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	559175	560255	-	47.OZ_000207-T1		g00584	98	346	861
scaffold_1	561040	562304	+	47.OZ_000208-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	562356	566265	-	47.OZ_000209-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	566503	567435	-	47.OZ_000210-T1		g00322_3	98	346	1378
scaffold_1	568313	571271	+	47.OZ_000211-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	571430	573499	-	47.OZ_000212-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	573647	574845	-	47.OZ_000213-T1		g01397	98	343	683
scaffold_1	576278	577257	+	47.OZ_000215-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	576906	579094	-	47.OZ_000216-T1	Actin- protein 10	g01941	98	346	686
scaffold_1	579106	580914	+	47.OZ_000217-T1		g01450	98	346	688
scaffold_1	580705	584584	-	47.OZ_000218-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	584578	590193	+	47.OZ_000219-T1		g00154_3	98	346	697
scaffold_1	589899	591618	-	47.OZ_000220-T1		g00023	98	346	346
scaffold_1	591732	595403	+	47.OZ_000221-T1	ATP-dependent RNA helicase dbp2	g00027_129	80	346	12185
scaffold_1	595735	598000	+	47.OZ_000222-T1	translocon subunit	g00408	98	346	825
scaffold_1	598271	599209	-	47.OZ_000223-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	599660	600812	+	47.OZ_000224-T1		g00027_4	98	345	345
scaffold_1	601277	603727	+	47.OZ_000225-T1		g01819	98	345	349
scaffold_1	603808	606548	-	47.OZ_000226-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	606983	611668	-	47.OZ_000227-T1	oxidative DNA demethylase	g00193_2	98	308	313
scaffold_1	611775	614069	-	47.OZ_000228-T1		g00659_1	98	346	688
scaffold_1	614442	617238	+	47.OZ_000229-T1		g00576_1	98	346	1039
scaffold_1	616424	619787	-	47.OZ_000230-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	621573	624016	+	47.OZ_000231-T1		g00074_2	98	346	1282
scaffold_1	624387	626436	+	47.OZ_000232-T1	Ca(2+)-dependent cysteine protease	g00074_2	98	346	1282
scaffold_1	627005	629098	+	47.OZ_000233-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	629066	635397	-	47.OZ_000234-T1		g00027_108	98	337	340
scaffold_1	635903	641862	-	47.OZ_000235-T1	Kinesin-like protein kif21b	g00401_1	98	334	338
scaffold_1	641950	644097	-	47.OZ_000236-T1		g01447_2	98	343	347
scaffold_1	644677	646934	-	47.OZ_000237-T1		g00752_2	98	344	406
scaffold_1	647047	649456	-	47.OZ_000238-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	652097	653937	-	47.OZ_000239-T1		g02550	98	343	373
scaffold_1	654285	655173	-	47.OZ_000240-T1		g02302	98	342	343
scaffold_1	657575	660215	+	47.OZ_000241-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	660372	662629	+	47.OZ_000242-T1		g00752_2	98	344	406
scaffold_1	663342	665712	-	47.OZ_000243-T1		g00037_1	98	346	2024
scaffold_1	665347	666030	+	47.OZ_000244-T1		g00037_1	98	346	2024
scaffold_1	666698	670201	-	47.OZ_000245-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	670292	672714	-	47.OZ_000246-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	672691	675480	+	47.OZ_000247-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	675638	677770	+	47.OZ_000248-T1		g00037_3	98	345	1201
scaffold_1	678302	679096	+	47.OZ_000249-T1		g00037_3	98	345	1201
scaffold_1	678652	681492	-	47.OZ_000250-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	681506	684414	+	47.OZ_000251-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	684505	684912	-	47.OZ_000252-T1	Mitochondrial import inner membrane translocase subunit tim8	g00906	98	343	1049
scaffold_1	685224	686083	-	47.OZ_000253-T1		g00037_3	98	345	1201
scaffold_1	686612	688393	+	47.OZ_000254-T1		g00037_1	98	346	2024
scaffold_1	688995	693383	+	47.OZ_000255-T1		g00729	98	344	688
scaffold_1	693450	696387	+	47.OZ_000256-T1		g00729	98	344	688
scaffold_1	696402	698130	+	47.OZ_000257-T1		g01010	98	345	687
scaffold_1	697959	699372	-	47.OZ_000258-T1		g01010	98	345	687
scaffold_1	699502	699972	+	47.OZ_000259-T1		g01716	98	345	687
scaffold_1	700439	701458	-	47.OZ_000260-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	701894	702817	+	47.OZ_000261-T1		g00345_4	90	345	1322
scaffold_1	702518	704415	-	47.OZ_000262-T1		g00345_4	90	345	1322
scaffold_1	704268	709379	+	47.OZ_000263-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	709499	713929	+	47.OZ_000264-T1		g00345_4	90	345	1322
scaffold_1	715399	720723	-	47.OZ_000265-T1		g00490_2	98	341	404
scaffold_1	720848	722179	-	47.OZ_000266-T1		g00026_192	98	339	434
scaffold_1	725402	725887	-	47.OZ_000268-T1		g00026_192	98	339	434
scaffold_1	727364	729903	-	47.OZ_000269-T1		g01781	98	345	688
scaffold_1	729948	732096	-	47.OZ_000270-T1		g01781	98	345	688
scaffold_1	732214	739632	+	47.OZ_000271-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	739648	742454	-	47.OZ_000272-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	742617	744127	+	47.OZ_000273-T1		g00930_2	98	346	701
scaffold_1	745537	747192	+	47.OZ_000274-T1		g00193_3	98	346	1613
scaffold_1	748252	750301	+	47.OZ_000275-T1		g00393_1	98	346	708
scaffold_1	749747	753792	+	47.OZ_000276-T1		g00393_1	98	346	708
scaffold_1	753900	757489	-	47.OZ_000277-T1		g00641	98	346	1725
scaffold_1	757639	758255	-	47.OZ_000278-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	758603	760155	+	47.OZ_000279-T1		g00897	98	346	1347
scaffold_1	760470	761460	-	47.OZ_000280-T1		g00010	98	346	346
scaffold_1	761849	763657	-	47.OZ_000281-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	764148	765408	-	47.OZ_000282-T1		g00519	98	346	1021
scaffold_1	765929	767464	+	47.OZ_000283-T1		g01430	98	346	688
scaffold_1	767539	768419	-	47.OZ_000284-T1		g00027_10	98	345	346
scaffold_1	768788	772253	-	47.OZ_000285-T1		g00455_2	98	346	1370
scaffold_1	772353	774508	+	47.OZ_000286-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	774600	778072	+	47.OZ_000287-T1		g00455_2	98	346	1370
scaffold_1	778172	778683	-	47.OZ_000288-T1		g00982	98	346	1036
scaffold_1	779553	780859	+	47.OZ_000289-T1		g00455_2	98	346	1370
scaffold_1	781438	782550	+	47.OZ_000290-T1		g00634	98	346	1483
scaffold_1	782555	785953	+	47.OZ_000291-T1		g00216_2	98	346	1585
scaffold_1	786316	788285	+	47.OZ_000292-T1		g00618	98	341	651
scaffold_1	788601	797010	+	47.OZ_000293-T1		g00618	98	341	651
scaffold_1	797330	799353	-	47.OZ_000294-T1		g02005	98	345	346
scaffold_1	801486	803625	-	47.OZ_000295-T1		g02227	98	342	343
scaffold_1	804954	805709	+	47.OZ_000296-T1		g01583	98	345	1032
scaffold_1	805763	809254	+	47.OZ_000297-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	809845	811767	+	47.OZ_000298-T1		g00799_2	98	346	1044
scaffold_1	812372	814162	+	47.OZ_000299-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	815015	816828	+	47.OZ_000300-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	818381	822007	-	47.OZ_000301-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	822257	824500	-	47.OZ_000302-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	825372	826378	+	47.OZ_000303-T1		g00380_2	98	346	834
scaffold_1	826398	827853	+	47.OZ_000304-T1		g00380_2	98	346	834
scaffold_1	827939	831980	+	47.OZ_000305-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	831751	832759	-	47.OZ_000306-T1		g00026_225	98	344	1028
scaffold_1	833163	845682	-	47.OZ_000307-T1		g00350_2	98	345	1568
scaffold_1	845756	849228	-	47.OZ_000308-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	849100	850902	+	47.OZ_000309-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	850966	852717	+	47.OZ_000310-T1		g01198	98	345	685
scaffold_1	852826	854309	+	47.OZ_000311-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	854314	856874	-	47.OZ_000312-T1		g00026_71	98	343	345
scaffold_1	857414	862376	+	47.OZ_000313-T1		g00026_194	98	330	330
scaffold_1	862260	864678	-	47.OZ_000314-T1		g00194_2	98	345	352
scaffold_1	864757	866875	-	47.OZ_000315-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	866921	869732	-	47.OZ_000316-T1		g01638	95	345	682
scaffold_1	870747	871277	+	47.OZ_000317-T1		g02044	98	344	346
scaffold_1	871387	873287	-	47.OZ_000318-T1		g01143_2	98	345	690
