CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	117807	119164	-	FG184_000043-T1		g02042	98	345	346
scaffold_1	120063	124116	-	FG184_000044-T1		g00942	98	346	678
scaffold_1	124336	125542	-	FG184_000045-T1		g00942	98	346	678
scaffold_1	125835	126780	-	FG184_000046-T1		g01350	98	346	1045
scaffold_1	127330	130053	-	FG184_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	130124	132459	+	FG184_000048-T1		g00573_2	98	346	1046
scaffold_1	133638	138662	-	FG184_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	138640	139863	-	FG184_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	140141	144628	-	FG184_000051-T1		g00047_5	98	345	686
scaffold_1	144980	145777	-	FG184_000052-T1		g00047_5	98	345	686
scaffold_1	145712	154150	+	FG184_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	151073	154202	-	FG184_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	155635	156771	+	FG184_000055-T1		g00070	98	346	1251
scaffold_1	157302	158943	+	FG184_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	158858	159706	-	FG184_000057-T1		g00070	98	346	1251
scaffold_1	159852	160644	+	FG184_000058-T1		g00070	98	346	1251
scaffold_1	161157	162769	+	FG184_000059-T1		g02626	98	344	344
scaffold_1	163381	164436	-	FG184_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	164813	166062	-	FG184_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	166555	169573	-	FG184_000062-T1		g00179_3	98	345	692
scaffold_1	170149	172988	+	FG184_000063-T1		g00531	98	346	1417
scaffold_1	173127	175696	+	FG184_000064-T1		g00026_223	80	346	8582
scaffold_1	175704	176143	-	FG184_000065-T1		g03743	98	344	345
scaffold_1	176378	178423	+	FG184_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	178634	180303	+	FG184_000067-T1		g00164	98	345	2131
scaffold_1	180813	183186	+	FG184_000068-T1		g01374	98	345	512
scaffold_1	183185	185129	+	FG184_000069-T1		g03321	98	344	348
scaffold_1	185166	188660	-	FG184_000070-T1		g00168_2	98	345	2842
scaffold_1	191069	191723	+	FG184_000071-T1		g01113	98	345	948
scaffold_1	192165	194186	+	FG184_000072-T1		g01113	98	345	948
scaffold_1	194280	196145	+	FG184_000073-T1		g01709_2	95	134	134
scaffold_1	197679	199066	-	FG184_000075-T1		g01709_1	98	342	343
scaffold_1	199617	201636	-	FG184_000076-T1		g00099_2	98	343	344
scaffold_1	201986	203455	+	FG184_000077-T1		g02366	98	344	347
scaffold_1	203749	205354	+	FG184_000078-T1		g01049	98	346	1035
scaffold_1	205426	208002	+	FG184_000079-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	208105	209900	+	FG184_000080-T1		g00099_3	98	345	684
scaffold_1	209896	211081	-	FG184_000081-T1		g00532	98	346	1693
scaffold_1	211165	212308	+	FG184_000082-T1		g00133_3	98	345	1029
scaffold_1	212305	215228	-	FG184_000083-T1		g00099_3	98	345	684
scaffold_1	215225	217194	-	FG184_000084-T1		g02009	98	343	343
scaffold_1	217329	217907	+	FG184_000085-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	217883	219648	-	FG184_000086-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	219876	224601	+	FG184_000087-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	225311	227585	-	FG184_000088-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	228754	231319	+	FG184_000089-T1		g01642	98	344	862
scaffold_1	231463	232032	-	FG184_000090-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	232053	232914	+	FG184_000091-T1		g01642	98	344	862
scaffold_1	232946	233910	-	FG184_000092-T1		g00205_1	98	342	343
scaffold_1	234391	237873	-	FG184_000093-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	242178	244825	+	FG184_000094-T1		g01208_1	98	344	383
scaffold_1	248446	250697	+	FG184_000095-T1		g01840	98	345	353
scaffold_1	250777	252420	+	FG184_000096-T1		g01277	98	345	1042
scaffold_1	252908	253875	-	FG184_000097-T1		g00068_4	95	338	341
scaffold_1	254528	255439	-	FG184_000098-T1		g01199	70	346	1778
scaffold_1	255684	257212	-	FG184_000099-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	257468	258260	-	FG184_000100-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	258386	260836	+	FG184_000101-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	260923	265208	-	FG184_000102-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	265342	270162	-	FG184_000104-T1	Cullin-2	g02086	98	344	687
scaffold_1	265713	266463	+	FG184_000103-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	270600	272163	-	FG184_000105-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	272255	274427	+	FG184_000106-T1		g00796	98	345	1040
scaffold_1	274168	277425	-	FG184_000107-T1		g00796	98	345	1040
scaffold_1	276739	281285	+	FG184_000108-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	281903	284665	+	FG184_000109-T1		g01886	98	345	691
scaffold_1	284672	286467	-	FG184_000110-T1		g00067_11	98	345	1038
scaffold_1	286962	290196	-	FG184_000111-T1		g00253_2	98	345	1038
scaffold_1	289921	291610	+	FG184_000112-T1		g00253_2	98	345	1038
scaffold_1	292274	293606	+	FG184_000113-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	293712	295503	+	FG184_000114-T1		g00822_1	98	343	345
scaffold_1	295497	297274	-	FG184_000115-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	297275	298558	-	FG184_000116-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	299314	301377	+	FG184_000117-T1		g02404	98	344	347
scaffold_1	302232	305148	+	FG184_000118-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	305413	310236	+	FG184_000119-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	310164	316071	-	FG184_000120-T1	Dicer-like protein 2	g00273	98	345	689
scaffold_1	316541	318714	+	FG184_000121-T1		g00096	98	345	3923
scaffold_1	318718	319754	-	FG184_000122-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	322837	327433	+	FG184_000123-T1		g01945	98	345	690
scaffold_1	326754	327881	-	FG184_000124-T1		g01945	98	345	690
scaffold_1	328922	330885	+	FG184_000125-T1		g00039_2	98	345	1323
scaffold_1	331336	332511	-	FG184_000126-T1		g01614	98	344	684
scaffold_1	332724	335174	-	FG184_000127-T1		g01614	98	344	684
scaffold_1	335667	336820	+	FG184_000128-T1		g00026_112	98	341	341
scaffold_1	337276	338380	+	FG184_000129-T1		g00269_4	98	345	1043
scaffold_1	338425	342260	+	FG184_000130-T1		g00026_169	98	344	354
scaffold_1	342440	345091	-	FG184_000131-T1		g00026_184	98	336	340
scaffold_1	345175	346846	+	FG184_000132-T1		g01571	98	345	554
scaffold_1	347957	355591	+	FG184_000133-T1		g00102_2	98	343	360
scaffold_1	355726	358168	-	FG184_000134-T1		g01593	98	345	735
scaffold_1	358231	360558	+	FG184_000135-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	361195	363125	+	FG184_000136-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	363233	364840	+	FG184_000137-T1		g01239	98	346	697
scaffold_1	365131	366209	-	FG184_000138-T1		g00269_4	98	345	1043
scaffold_1	366295	368766	+	FG184_000139-T1		g00269_4	98	345	1043
scaffold_1	368786	369476	-	FG184_000140-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	374149	376402	+	FG184_000141-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	377319	379242	+	FG184_000142-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	379264	382601	-	FG184_000143-T1		g00199	98	346	3297
scaffold_1	382960	386079	+	FG184_000144-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	386362	387675	+	FG184_000145-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
scaffold_1	388050	389376	+	FG184_000146-T1		g01470_1	98	346	347
scaffold_1	389601	390850	-	FG184_000147-T1		g01470_2	98	248	248
scaffold_1	399957	402824	-	FG184_000151-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	402944	404555	+	FG184_000152-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	404801	406753	-	FG184_000153-T1		g02022	98	344	344
scaffold_1	407151	408429	+	FG184_000154-T1		g00653_3	98	346	690
scaffold_1	408360	413164	-	FG184_000155-T1		g00653_3	98	346	690
scaffold_1	413406	415175	+	FG184_000156-T1		g00653_2	98	345	358
scaffold_1	415401	417056	+	FG184_000157-T1		g00653_1	98	345	345
scaffold_1	416666	420030	-	FG184_000158-T1		g00252	98	346	1382
scaffold_1	420379	421495	-	FG184_000159-T1		g02511	98	345	345
scaffold_1	421561	425683	+	FG184_000160-T1		g00571_2	98	345	711
scaffold_1	424912	429476	-	FG184_000161-T1	High affinity Ca2+/Mn2+ P-type ATPase-like protein	g00571_2	98	345	711
scaffold_1	429804	431697	-	FG184_000162-T1		g00317_1	95	339	341
scaffold_1	432924	434720	+	FG184_000163-T1		g00732_2	98	346	1362
scaffold_1	434903	436313	+	FG184_000164-T1		g00732_2	98	346	1362
scaffold_1	436378	437613	-	FG184_000165-T1		g06289	98	343	345
scaffold_1	442560	443098	+	FG184_000166-T1		g00732_2	98	346	1362
scaffold_1	443333	445490	+	FG184_000167-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	445537	446970	-	FG184_000168-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	449266	456760	-	FG184_000169-T1		g00116_4	98	346	1026
scaffold_1	456796	457955	-	FG184_000170-T1		g00116_4	98	346	1026
scaffold_1	458348	460840	-	FG184_000171-T1		g00029_9	98	346	530
scaffold_1	461479	462771	+	FG184_000172-T1		g00445	98	346	1725
scaffold_1	462750	465515	+	FG184_000173-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	465964	470768	+	FG184_000174-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	470888	472969	-	FG184_000175-T1		g00133_2	98	346	1774
scaffold_1	473089	475113	+	FG184_000176-T1		g00773_2	98	346	1033
scaffold_1	475239	477899	-	FG184_000177-T1		g00050_3	98	346	590
scaffold_1	478606	479078	+	FG184_000178-T1		g00734	98	345	889
scaffold_1	479633	482023	+	FG184_000179-T1		g00734	98	345	889
scaffold_1	481988	485409	-	FG184_000180-T1		g00026_102	98	342	344
scaffold_1	486370	487714	+	FG184_000182-T1		g01126	98	346	1033
scaffold_1	487386	488755	-	FG184_000183-T1		g01126	98	346	1033
scaffold_1	489049	490285	+	FG184_000184-T1		g00162_2	98	343	344
scaffold_1	489883	493396	+	FG184_000185-T1		g00133_2	98	346	1774
scaffold_1	493393	498352	+	FG184_000186-T1		g00133_2	98	346	1774
scaffold_1	498442	504052	+	FG184_000187-T1		g01315	98	346	1382
scaffold_1	504453	505045	+	FG184_000188-T1		g02662	98	331	331
scaffold_1	505244	505936	-	FG184_000189-T1		g01576	98	345	688
scaffold_1	506077	507589	+	FG184_000190-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	507562	509728	+	FG184_000191-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	510377	510713	+	FG184_000192-T1		g00596	98	345	1429
scaffold_1	510921	515261	+	FG184_000193-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	516534	520071	+	FG184_000194-T1		g01149_2	98	345	689
scaffold_1	519912	521147	-	FG184_000195-T1		g01149_2	98	345	689
scaffold_1	521252	521845	+	FG184_000196-T1		g00027_61	98	342	342
scaffold_1	521902	525939	-	FG184_000197-T1		g00691_2	98	346	688
scaffold_1	525975	532429	+	FG184_000198-T1		g00120_2	98	345	1608
scaffold_1	532440	543285	+	FG184_000199-T1		g00026_223	80	346	8582
scaffold_1	543615	545861	+	FG184_000200-T1		g01902	98	346	350
scaffold_1	546270	547981	-	FG184_000201-T1		g00136_4	98	346	692
scaffold_1	548123	552279	-	FG184_000202-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	552427	553788	+	FG184_000203-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	553949	554899	-	FG184_000204-T1		g00584	98	346	861
scaffold_1	555813	557074	+	FG184_000205-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	557126	561041	-	FG184_000206-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	561267	562199	-	FG184_000207-T1		g00322_3	98	346	1378
scaffold_1	563104	566061	+	FG184_000208-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	566220	568289	-	FG184_000209-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	568437	569635	-	FG184_000210-T1		g01397	98	343	683
scaffold_1	571063	572042	+	FG184_000212-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	571691	573866	-	FG184_000213-T1	Actin- protein 10	g01941	98	346	686
scaffold_1	573878	575686	+	FG184_000214-T1		g01450	98	346	688
scaffold_1	575477	579356	-	FG184_000215-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	579350	584965	+	FG184_000216-T1		g00154_3	98	346	697
scaffold_1	584671	586390	-	FG184_000217-T1		g00023	98	346	346
scaffold_1	586504	590175	+	FG184_000218-T1	ATP-dependent RNA helicase dbp2	g00027_129	80	346	12185
scaffold_1	590507	592772	+	FG184_000219-T1	translocon subunit	g00408	98	346	825
scaffold_1	593156	593981	-	FG184_000220-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	594432	595584	+	FG184_000221-T1		g00027_4	98	345	345
scaffold_1	596450	598499	+	FG184_000222-T1		g01819	98	345	349
scaffold_1	598580	601323	-	FG184_000223-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	601762	606443	-	FG184_000224-T1	oxidative DNA demethylase	g00193_2	98	308	313
scaffold_1	606550	608843	-	FG184_000225-T1		g00659_1	98	346	688
scaffold_1	609217	612005	+	FG184_000226-T1		g00576_1	98	346	1039
scaffold_1	612013	614569	-	FG184_000227-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	616005	616826	+	FG184_000228-T1		g00074_2	98	346	1282
scaffold_1	617281	619052	+	FG184_000229-T1	Ca(2+)-dependent cysteine protease	g00074_2	98	346	1282
scaffold_1	619782	621875	+	FG184_000230-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	621843	628174	-	FG184_000231-T1		g00027_108	98	337	340
scaffold_1	628680	634639	-	FG184_000232-T1		g00401_1	98	334	338
scaffold_1	634727	636874	-	FG184_000233-T1		g01447_2	98	343	347
scaffold_1	637454	639711	-	FG184_000234-T1		g00752_2	98	344	406
scaffold_1	639824	642233	-	FG184_000235-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	645010	645898	+	FG184_000236-T1		g02302	98	342	343
scaffold_1	646246	648086	+	FG184_000237-T1		g02550	98	343	373
scaffold_1	648704	649989	-	FG184_000238-T1		g00037_1	98	346	2024
scaffold_1	650558	652388	+	FG184_000239-T1		g00037_1	98	346	2024
scaffold_1	652815	656317	-	FG184_000240-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	656408	658830	-	FG184_000241-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	658807	661596	+	FG184_000242-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	662785	663581	+	FG184_000243-T1		g00037_3	98	345	1201
scaffold_1	663135	665977	-	FG184_000244-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	665991	668899	+	FG184_000245-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	668990	669397	-	FG184_000246-T1	Mitochondrial import inner membrane translocase subunit tim8	g00906	98	343	1049
scaffold_1	669709	670568	-	FG184_000247-T1		g00037_3	98	345	1201
scaffold_1	670807	672754	+	FG184_000248-T1		g00037_3	98	345	1201
scaffold_1	674345	675270	+	FG184_000249-T1		g00037_3	98	345	1201
scaffold_1	675618	677399	+	FG184_000250-T1		g00037_1	98	346	2024
scaffold_1	678001	682389	+	FG184_000251-T1		g00729	98	344	688
scaffold_1	682456	685394	+	FG184_000252-T1		g00729	98	344	688
scaffold_1	685409	687137	+	FG184_000253-T1		g01010	98	345	687
scaffold_1	686966	688379	-	FG184_000254-T1		g01010	98	345	687
scaffold_1	688509	688979	+	FG184_000255-T1		g01716	98	345	687
scaffold_1	689446	690465	-	FG184_000256-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	690901	691824	+	FG184_000257-T1		g00345_4	90	345	1322
scaffold_1	691525	693423	-	FG184_000258-T1		g00345_4	90	345	1322
scaffold_1	693275	698387	+	FG184_000259-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	698507	702937	+	FG184_000260-T1		g00345_4	90	345	1322
scaffold_1	704636	709687	-	FG184_000261-T1		g00490_2	98	341	404
scaffold_1	710020	710443	-	FG184_000262-T1		g00490_2	98	341	404
scaffold_1	712130	712615	-	FG184_000264-T1		g00026_192	98	339	434
scaffold_1	714092	716631	-	FG184_000265-T1		g01781	98	345	688
scaffold_1	716676	718824	-	FG184_000266-T1		g01781	98	345	688
scaffold_1	718942	726360	+	FG184_000267-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	726376	729182	-	FG184_000268-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	729345	730855	+	FG184_000269-T1		g00930_2	98	346	701
scaffold_1	732265	733920	+	FG184_000270-T1		g00193_3	98	346	1613
scaffold_1	734980	737029	+	FG184_000271-T1		g00393_1	98	346	708
scaffold_1	736475	740472	+	FG184_000272-T1		g00393_1	98	346	708
scaffold_1	740580	744169	-	FG184_000273-T1		g00641	98	346	1725
scaffold_1	744319	744935	-	FG184_000274-T1	SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation	g00641	98	346	1725
scaffold_1	745283	746832	+	FG184_000275-T1		g00897	98	346	1347
scaffold_1	747147	748137	-	FG184_000276-T1		g00010	98	346	346
scaffold_1	748526	750334	-	FG184_000277-T1	Syntaxin-71	g00276_1	98	345	345
scaffold_1	750825	752092	-	FG184_000278-T1		g00519	98	346	1021
scaffold_1	752611	754152	+	FG184_000279-T1		g01430	98	346	688
scaffold_1	754227	755107	-	FG184_000280-T1		g00027_10	98	345	346
scaffold_1	755476	758941	-	FG184_000281-T1		g00455_2	98	346	1370
scaffold_1	759041	761196	+	FG184_000282-T1	Glucosyltransferase-like protein	g00455_2	98	346	1370
scaffold_1	761288	764760	+	FG184_000283-T1		g00455_2	98	346	1370
scaffold_1	764859	765370	-	FG184_000284-T1		g00982	98	346	1036
scaffold_1	766238	767544	+	FG184_000285-T1		g00455_2	98	346	1370
scaffold_1	768123	769235	+	FG184_000286-T1		g00634	98	346	1483
scaffold_1	769240	772640	+	FG184_000287-T1		g00216_2	98	346	1585
scaffold_1	773004	774980	+	FG184_000288-T1		g00618	98	341	651
scaffold_1	775296	783705	+	FG184_000289-T1		g00618	98	341	651
scaffold_1	784026	786049	-	FG184_000290-T1		g02005	98	345	346
scaffold_1	788182	790319	-	FG184_000291-T1		g02227	98	342	343
scaffold_1	791651	792406	+	FG184_000292-T1		g01583	98	345	1032
scaffold_1	792460	795951	+	FG184_000293-T1	glyceraldehyde-3-phosphate dehydrogenase 1	g00380_2	98	346	834
scaffold_1	796542	798464	+	FG184_000294-T1		g00799_2	98	346	1044
scaffold_1	799069	800861	+	FG184_000295-T1	Guanine nucleotide-binding protein G(t) subunit alpha-3	g00799_1	98	345	348
scaffold_1	801714	803541	+	FG184_000296-T1	guanine nucleotide-binding protein subunit alpha	g00330_2	98	342	344
scaffold_1	804819	808378	-	FG184_000297-T1	WD repeat-containing protein 60	g00301_2	98	346	2047
scaffold_1	808697	810940	-	FG184_000298-T1	Phosphatidylinositol-4-phosphate 5-kinase	g00301_2	98	346	2047
scaffold_1	811811	814292	+	FG184_000299-T1		g00380_2	98	346	834
scaffold_1	814378	818419	+	FG184_000300-T1	transcription elongation factor spt5	g00033_3	98	342	343
scaffold_1	818190	819198	-	FG184_000301-T1		g00026_225	98	344	1028
scaffold_1	819599	832118	-	FG184_000302-T1		g00350_2	98	345	1568
scaffold_1	832192	835663	-	FG184_000303-T1	SWI SNF- matrix-associated actin-dependent regulator of chromatin sub D	g00350_2	98	345	1568
scaffold_1	835535	837337	+	FG184_000304-T1	ubiquitin-protein ligase peroxin 12	g00866	98	345	1028
scaffold_1	837401	839152	+	FG184_000305-T1		g01198	98	345	685
scaffold_1	839261	840744	+	FG184_000306-T1	peroxisomal membrane protein pex14	g01198	98	345	685
scaffold_1	840749	843309	-	FG184_000307-T1		g00026_71	98	343	345
scaffold_1	843849	848812	+	FG184_000308-T1		g00026_194	98	330	330
scaffold_1	848696	851114	-	FG184_000309-T1		g00194_2	98	345	352
scaffold_1	851193	853311	-	FG184_000310-T1	UDP-glucose 6-dehydrogenase 1	g01638	95	345	682
scaffold_1	853357	856168	-	FG184_000311-T1		g01638	95	345	682
scaffold_1	857183	857713	+	FG184_000312-T1		g02044	98	344	346
scaffold_1	857823	859723	-	FG184_000313-T1		g01143_2	98	345	690
scaffold_1	859675	861155	+	FG184_000314-T1		g01143_2	98	345	690
scaffold_1	861393	861762	-	FG184_000315-T1	Glutaredoxin-1	g00978_2	98	344	1027
scaffold_1	862221	862949	-	FG184_000316-T1	N-alpha-acetyltransferase 30	g00978_2	98	344	1027
scaffold_1	862898	866429	+	FG184_000317-T1		g00978_2	98	344	1027
scaffold_1	866920	868155	+	FG184_000318-T1		g00818	98	345	347
scaffold_1	868159	872137	-	FG184_000319-T1		g01337	98	345	354
scaffold_1	872348	874843	-	FG184_000320-T1	Methylmalonate-semialdehyde dehydrogenase [acylating] mitochondrial	g00891	98	345	1036
scaffold_1	876089	879306	-	FG184_000321-T1		g00891	98	345	1036
scaffold_1	880226	881783	+	FG184_000322-T1		g00812_2	98	346	1038
scaffold_1	881848	885291	-	FG184_000323-T1	coiled-coil domain-containing protein mad1	g00812_2	98	346	1038
scaffold_1	885275	887292	-	FG184_000324-T1	LD24662p	g01998	98	344	344
scaffold_1	887348	889236	+	FG184_000325-T1	Histone acetyltransferase	g00867	98	346	1046
scaffold_1	889307	890992	-	FG184_000326-T1	ccr4 associated factor	g00734	98	345	889
scaffold_1	891276	893408	-	FG184_000327-T1	guanine nucleotide-binding protein subunit alpha	g00891	98	345	1036
scaffold_1	893432	895808	-	FG184_000328-T1	guanine nucleotide-binding protein subunit alpha	g00027_85	98	342	345
scaffold_1	897354	899501	-	FG184_000329-T1		g01143_1	98	345	693
scaffold_1	899553	901905	-	FG184_000330-T1		g00147_3	98	345	889
scaffold_1	901818	905612	+	FG184_000332-T1	Golgi transport complex subunit 4	g00147_3	98	345	889
scaffold_1	902038	902390	-	FG184_000331-T1		g00147_3	98	345	889
scaffold_1	905589	907887	-	FG184_000333-T1		g00052_3	98	344	787
scaffold_1	907999	908838	+	FG184_000334-T1		g01481	98	345	1030
scaffold_1	908967	911107	+	FG184_000335-T1		g01481	98	345	1030
